log_likelihood	T_WGD	nuWGD	nuF	misid	theta
-594.1720187681407	0.4049285470382143	0.3541621366962237	0.8589204040340497	0.008688784765405482	5232.997676514023
-592.2690235276635	0.5264689469883654	0.28985727769168146	0.8186123764418957	0.00750892981979358	5427.404541641471
-594.7207840000964	0.3833373454460795	0.36828551045797486	0.8675278512363584	0.008816713848386984	5199.93966776575
-597.4558284681179	0.3357133397825208	0.4306765165355349	0.8778217556988621	0.007125829397138828	5102.171515684471
-595.29398241445	0.14834277337571522	0.7487589307453042	0.8500429577754406	0.008372855479141786	5110.075954991561
-592.2727027351467	0.5196632301964715	0.29129429279172103	0.8199170706498544	0.0075319724092039915	5423.6037814051115
-592.2873797766001	0.5151476553029891	0.2921522155571795	0.8228982367739531	0.007429180455113846	5414.680750668316
-592.3892632730676	0.5461011902248496	0.2789374900218837	0.8050363720951997	0.0072801407669698705	5495.439519786289
-594.09917151477	0.6227298530534896	0.23055940670081018	0.7540274190670567	0.007089624683472546	5836.920261906196
-592.7914455005089	0.5790503749186829	0.2636567838621568	0.7873711539757641	0.0069579063017483215	5591.681906874083
