log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-311.9002050691354	0.345270174871185	0.34821805472425177	0.3292786861007619	0.9408605090912567	0.0	5604.708831026862
-311.91111834771465	0.34380708530999704	0.3471487832630872	0.32775905778967457	0.9420397143112899	0.0	5609.48873183249
-311.8679524259827	0.35975443001469387	0.34228789102618096	0.3391045601387498	0.9471951303576223	0.0	5586.768596001317
-311.87002927824255	0.35715826836730663	0.3429896284826813	0.3370826613810215	0.9458002837138182	0.0	5591.99196941356
-311.86757814509224	0.361252345465729	0.34076888191920013	0.340090089805091	0.947478049422794	0.0	5587.771878477221
-311.8714968485723	0.36425373087017865	0.3400321392201448	0.34201299785478245	0.949907296334007	0.0	5581.517125959233
-311.87416569629613	0.3540505932115604	0.34492143027366756	0.3351261792840312	0.9454631435784189	0.0	5592.333691053392
-311.8678317144671	0.3600830085342411	0.34198736630579774	0.3393058173089328	0.9476749615946376	0.0	5586.355263943973
-313.2195881592055	0.26766005152511346	0.38616348790659283	0.2740434337939917	0.9132134776188648	0.0	5677.04805230718
-311.8689086944969	0.36143892264198135	0.3413701211852503	0.3401402095115904	0.94864505693418	0.0	5584.522075158549
