log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-323.15161855696704	0.4388144364343135	0.27749448588586334	0.3745819125518684	1.0046061979533325	0.0	5558.995747427065
-323.2038394052224	0.4249105559616157	0.2822965190320153	0.3656738057040792	0.9986442361383704	0.0	5577.561899363362
-323.14682869875446	0.441682701747053	0.27628997353507545	0.37592711370628784	1.0071648373522362	0.0	5555.708806176087
-323.14915789871156	0.44093377726395394	0.27720478370270774	0.37529896057941364	1.0066209626736675	0.0	5555.482336457418
-323.15056773617175	0.43767086646593256	0.2783489086254225	0.3736391102617096	1.0040747937366612	0.0	5559.8421482167105
-323.8498211158359	0.3847475274588153	0.29903049307718	0.34049589460138197	0.9760979104017967	0.0	5627.027535420652
-323.17606815821927	0.42982387535319383	0.279975897422882	0.3686517852869506	1.0018527843408853	0.0	5572.075978925018
-338.64873837802634	0.1692116680757667	0.38693379261700306	0.17815193629824821	0.8847463615492449	0.0	5904.111788335318
-347.3749244762462	0.09790026436175747	0.4157841974060222	0.11112161286364587	0.8602088309893069	0.0	5996.278283456309
-350.6318237673553	0.07378512543780223	0.43141687870415535	0.08620767840513875	0.8522973384000051	0.0	6011.126425379888
