log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-323.8610986399746	0.36452788697619926	0.2943424348564772	0.33389455113347716	0.9685312888574337	0.0	5729.036007784156
-323.8331382463575	0.3754206762285027	0.290278842685452	0.341046358321784	0.9752778192112909	0.0	5712.896272429227
-323.8961601403927	0.3586952902903525	0.29831792852225847	0.3301700088652068	0.9663944200303473	0.0	5730.1210578372265
-323.8335040193299	0.37970365039371906	0.28832761479732705	0.3437471659511323	0.9771678967917902	0.0	5708.88563055
-324.04886487802617	0.3421264230324151	0.3032012642918782	0.3183173037043959	0.9590309731993542	0.0	5757.47642476544
-323.8323127234654	0.3773317829902638	0.2890321430123405	0.3421729113995034	0.9766123846539362	0.0	5711.862952176325
-323.83195084602795	0.3773962626356727	0.2890763149569511	0.3422596647441139	0.9761071589761563	0.0	5712.106840322888
-323.84655883948915	0.3679760107760498	0.2931201520474583	0.33608868004555603	0.9713664607558234	0.0	5723.068207130335
-323.83866488137005	0.37300248830075056	0.2905881191586618	0.339684676567684	0.972922562758953	0.0	5718.606096602549
-323.9344978871942	0.35301205229956134	0.29872159738008264	0.3259088069270512	0.9641952153118539	0.0	5743.461437781832
