log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10947.655181388176	0.13697444971385325	0.2194340676827844	0.36348343217502765	0.7680723853354678	0.9118982474183389	0.0	1.1937324913628538	0.005310035174395573	5502.527868534242
-10949.510068929461	0.2428716716434669	0.12269732760243683	0.3404030947138356	0.7849364393352565	0.9085381372739604	0.0	1.2095232216058176	0.006197227225489681	5461.741995893471
-10946.208299083457	0.09695270035172453	0.25823895349799	0.33351409860813713	0.7913920862716741	0.9125186894944309	0.0	1.2073006114367066	0.006763461019076767	5508.208955641579
-10945.16303195054	0.09881355806272539	0.25523200578982375	0.3397521507988806	0.785226322709175	0.9138456240209493	0.0	1.202016666974582	0.0057226217979162945	5510.839603065981
-10945.951307968931	0.15693463893122533	0.20240825301175977	0.34320919114454207	0.7879955420241315	0.9140930735049835	0.0	1.1966824859427168	0.0058802991242905625	5481.228390500593
-10946.964465029676	0.19387164965004683	0.17004714260587886	0.34170681627677524	0.7882716687801813	0.9159507500425408	0.0	1.2071589545420005	0.006050999079318911	5463.386636295272
-10949.027473054324	0.19555430726823492	0.16245551681748824	0.32444940626043495	0.8095660349005269	0.9071065872864466	0.0	1.2062592633534406	0.005970688854930545	5473.5594799953205
-10945.544622936995	0.05774992967201275	0.2950850246282317	0.34029222869897485	0.7819289425622209	0.9091753755890006	0.0	1.2112960129559658	0.006474049417101715	5530.223261092803
-10945.02398193454	0.05318934238469122	0.29897609199973174	0.3324157051675744	0.7856341253190582	0.9101972856423438	0.0	1.2110779061347006	0.005916388566846367	5534.219604596502
-10949.012838038698	0.24020263533189606	0.12679905883979337	0.344711036990077	0.7904349604160096	0.9138989731032174	0.0	1.2029640290034074	0.005990415635987665	5441.296999708737
