log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10913.30091556149	0.1460448314377803	0.2424171020238645	0.4680532142819855	0.8064522355821983	0.9623925701605415	0.0	1.2173701374912063	0.00578727435234556	5237.46262121013
-10883.520599547002	0.14770729953880987	0.21987775618556968	0.3342992370644622	0.8435343185386494	0.9336306262957386	0.0	1.262332766316619	0.005741082120433081	5385.620064837291
-10883.118903602866	0.18794833328243418	0.18343199481452538	0.32180129311620576	0.8421513610616397	0.916733004139158	0.0	1.2816342082998444	0.006744864294447334	5407.144866557871
-10883.140452941032	0.14662328278924772	0.21887685586495506	0.3129620831812911	0.8349547178335754	0.9109783539123892	0.0	1.3022846449052041	0.005946616214703853	5455.203429712381
-10882.282970206044	0.0424388350302953	0.3244783912958761	0.3274926045130404	0.8328111966105776	0.9244232436144335	0.0	1.2867610183474982	0.0061152020288401015	5433.992030791351
-10882.48459809286	0.192545393462595	0.18182618760449926	0.3319413003297296	0.8390961463510187	0.922650965913349	0.0	1.2747270746316464	0.006082199385533162	5385.956557766411
-10882.064220158492	0.1597693632180734	0.21270785371699824	0.327615295136319	0.8367905838400292	0.92489684332703	0.0	1.282445112469625	0.006235385800114229	5401.034850899315
-10884.753649740065	0.22397976828597146	0.1474137024061281	0.3260772403890638	0.8526538655061936	0.9138173402581625	0.0	1.2707142366040853	0.006783481175232011	5382.829712856873
-10883.291235336532	0.21367270951288597	0.16552331668571155	0.3352351050485435	0.8399239404065543	0.9254933749592528	0.0	1.2671488308246592	0.006697821005221024	5364.003845257131
-10892.695863301327	0.001	0.3978708666100435	0.35935164937318215	0.8218537927982736	0.9592072305293169	0.0	1.2758514054684387	0.00628807141882573	5302.128462052522
