log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10710.12146609911	0.2954961918427902	0.09528549313030824	0.3560247422854442	0.8380784197884414	0.9262291373638853	0.0	1.3436089337749546	0.006606951408322727	5265.496630297938
-10715.345203700364	0.1671582222207693	0.21325127813937667	0.3424404814546523	0.815557935512736	0.925673967279918	0.0	1.389198738469839	0.008450653594606358	5359.667714353008
-10712.479718496834	0.2545334915962984	0.1359975176189043	0.3599879610140161	0.8436336198560433	0.937622730011866	0.0	1.3337346484788	0.005408364737966705	5253.575393585028
-10709.202358547976	0.22235903629771378	0.16402031171221276	0.3579905943040681	0.8357912696306142	0.9318541338902139	0.0	1.3437733218377435	0.006831093145124327	5286.213702154752
-10718.575969915073	0.32089375534691306	0.07878521096755989	0.4235088320262355	0.8226820854607525	0.9366009791892503	0.0	1.317520055862237	0.007654615400292586	5194.201081191679
-10710.062275912369	0.143175643991362	0.22818942812181012	0.3425302561324679	0.8374467016650162	0.9126090868681211	0.0	1.3468088887185286	0.0062624114526816385	5365.734328594825
-10709.134360952829	0.192350489946261	0.19349827756944585	0.3471612270670256	0.8402213623085393	0.9342482942537634	0.0	1.3562870076990705	0.006663204666194632	5294.537870083089
-10709.392673596009	0.031054825165460827	0.34624335469961853	0.34562611895963746	0.8369313658283407	0.9382475127273726	0.0	1.3531926074196121	0.006831708839950956	5330.029284551783
-10717.12123984264	0.24398609534594606	0.14183302117779154	0.4073635381229056	0.8027081311262133	0.919183581592422	0.0	1.3481713492455663	0.007781586422336194	5297.179324136221
-10709.799607225144	0.0262229209215728	0.34378175716356696	0.35250585123494976	0.8379680637613395	0.9298653015696221	0.0	1.3306647608202589	0.0068829064539106975	5348.392578212058
