log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10969.662567420175	0.3775063913924894	0.001	0.362597125867878	0.8510249970548576	1.3511977977775627	0.0	1.3637076381762447	0.005157346763768652	5235.11884892345
-10933.08295653762	0.19867249318993666	0.14931498313188452	0.33612017217524914	0.8065095389095388	0.8696336195735019	0.0	1.4398102935799388	0.004548753467871385	5536.186385435237
-10939.066835609337	0.21981433917463103	0.12718825955963356	0.3653458998449636	0.7968741813693344	0.8843224095452421	0.0	1.4008680577618524	0.005922686444203175	5496.091865367156
-10946.776397923612	0.3155495839698795	0.04802663467978632	0.37788040123536054	0.793620989651838	0.8500096351123949	0.0	1.4132594879046185	0.004374458357592456	5428.3482783590325
-10944.430370092783	0.2297558593564713	0.1184995537777744	0.2871497539855019	0.8253970320837579	0.8490909694032198	0.0	1.5293411257772584	0.005088675561157677	5577.167585365371
-10957.18565933116	0.2997699881223359	0.06124096364617692	0.4047167706081528	0.795181998020013	0.8170375822595505	0.0	1.3669274845420443	0.0048589046585056205	5444.185654893939
-10938.396697165077	0.18641968719136506	0.1712992291404372	0.3503805618310033	0.8029289935902676	0.8743163100601019	0.0	1.446450020635192	0.0035078243966459796	5504.914532917384
-10935.461722650023	0.001	0.3326019458131361	0.32738960194282085	0.8064294805855511	0.8799954063134755	0.0	1.4410773427724557	0.004780730061512221	5614.2644827656995
-10946.96349984319	0.0029277624500878216	0.33322013185234933	0.3385469538018729	0.7982738152869243	0.8902563738593109	0.0	1.4498620109464888	0.0074737472340476565	5591.567267366313
-10950.351787857198	0.2532443755024273	0.10704475125435192	0.42813610064724716	0.7966600997659972	0.8935155130132919	0.0	1.3573878342027874	0.00454776079868069	5388.59727780635
