log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-1623.9928038171993	0.29907892271633124	0.3061795210703107	0.28745009470884386	0.9544789811891445	0.0	5843.366399064747
-1623.9933727314879	0.2990216620077339	0.3064445334706663	0.2874403420363903	0.9548491286020696	0.0	5841.647854929738
-1623.9928081642202	0.2984016060797734	0.3064239727126932	0.2869041134718902	0.9543350319973455	0.0	5844.179477338394
-1624.1674124363503	0.28789861801089767	0.3109055230651636	0.2805462957213506	0.949494144789875	0.0	5856.094372545035
-1623.9928899665263	0.29799792315821955	0.3066410088974968	0.2866569817255445	0.9542076602125014	0.0	5844.368353920392
-1623.994414826689	0.29728040501073494	0.3071773792823355	0.28606947997808074	0.9542196744262649	0.0	5844.070586129142
-1626.431199696232	0.21474224812076195	0.3326571317988732	0.22000221277968252	0.9267192593439769	0.0	5974.730993595317
-1623.9927391854553	0.2987798258424181	0.30634922300630973	0.2872204162406843	0.9544856567243735	0.0	5843.338698649711
-1623.998257969864	0.3000550197607938	0.30524419618878007	0.2883395361083899	0.9543810458594086	0.0	5844.293795877256
-1623.99274124542	0.29852642465434004	0.3063977501559513	0.28704494358174115	0.9543718344212454	0.0	5843.839503732277
