log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-1541.5325835461754	0.4056533638518623	0.2686653332685564	0.3535916058328455	1.0103663754709837	0.0	5654.497887254247
-1541.5326006745104	0.4058953308589078	0.2686076822903673	0.35379324296391734	1.0103739790156643	0.0	5654.19078239368
-1541.533254563274	0.4043855338750655	0.26894629955347027	0.35275392649984	1.0098855450133188	0.0	5656.6523263517065
-1541.5326175819264	0.40535670420676123	0.2687827858534115	0.35344494529789017	1.0102210928341075	0.0	5654.805896579455
-1541.5327978899938	0.40500226003118794	0.26881211483461115	0.3532273070454461	1.0100875559016433	0.0	5655.505444212709
-1541.5325755160711	0.4055036600760024	0.2686975746021301	0.3535098731430023	1.0103101076941943	0.0	5654.710308716022
-1541.5328520443024	0.40627143006923305	0.2686935056968187	0.3540020869295299	1.0106350593436595	0.0	5652.887838250714
-1541.5345561662787	0.40750937767149314	0.26837153715254036	0.354815068971165	1.010650085701371	0.0	5652.001998448118
-1541.5325936528568	0.4057876905469065	0.2686748826643231	0.3536959541016182	1.0104811182255489	0.0	5653.96733100147
-1541.532569420343	0.4058295818923702	0.2686346413630528	0.35372807121910543	1.010428475134052	0.0	5654.134993147725
