log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-1715.4377573483762	0.30307461563604865	0.28986600397200063	0.29432051455463215	0.9560808259293058	0.0	5859.675274364036
-1717.790870845224	0.22252953730182787	0.3134705864903598	0.22924277575669003	0.9288661046357853	0.0	5992.595793562316
-1715.4378210302716	0.3028811026238648	0.2899753898785853	0.29423178231494	0.9560337508152531	0.0	5859.620531905617
-1732.2493877486304	0.08602594374461113	0.363606969462292	0.10022496555678523	0.8833660880851211	0.0	6203.997475255965
-1715.4397934705266	0.3024536510276396	0.2897143347759878	0.2936973996267644	0.9559246472255857	0.0	5861.875049165727
-1715.4526701624418	0.29828514071426365	0.29128203532555025	0.29065285486208475	0.9554492552577266	0.0	5864.626261561688
-1715.437753534212	0.30328003413714233	0.2898118772466101	0.2944810657821451	0.9561902369922395	0.0	5859.21429062937
-1716.7312594720556	0.24337343515261997	0.30762649617196886	0.24684312969356062	0.93608856741828	0.0	5955.875395307788
-1715.4931740988604	0.29137998438882456	0.29268175740999997	0.2853358658211805	0.9513049789749948	0.0	5882.245429144101
-1715.4399443105235	0.3058843815310547	0.28904896806422353	0.29646784992988695	0.9570566998896425	0.0	5855.107033968818
