log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-10944.298820736025	0.11407057691495723	0.24314580366579816	0.31903896993282455	0.8064965546571236	0.8934798040035785	0.0	1.2753370801914512	5516.756686964688
-10944.84300056144	0.1385345722582316	0.2201782210677179	0.32189286723254656	0.8059118140044974	0.8922407322861445	0.0	1.2724460754614997	5507.496403568049
-10945.36917319677	0.15723137573209464	0.2047126064595363	0.3215958367044506	0.809209122764485	0.8965878132888375	0.0	1.2704981754535687	5486.359698944688
-10943.911974327973	0.09235924382556782	0.2630000385490023	0.31892217894431435	0.8052993903178574	0.8924272949617081	0.0	1.2763913675016196	5528.34608739714
-10943.985603803252	0.09689177942229801	0.25878484181569195	0.3196899391897055	0.80462983135982	0.8928037380376188	0.0	1.275312998275291	5526.329769113934
-10943.060957688112	0.0047376603677243695	0.34492701681984467	0.3156281961204217	0.8031303687203336	0.8932252361004774	0.0	1.2812615492864252	5561.08796028622
-10944.15125335568	0.10648994364606493	0.2501077063817005	0.3199682398150736	0.8049134422308089	0.8925007773219501	0.0	1.2755409222242662	5522.161671204129
-10944.62127825508	0.12911748995123812	0.228461635881874	0.32055464734669503	0.8055622890018177	0.8913700610829607	0.0	1.274155612910302	5515.241975813702
-10943.76344186328	0.08211511598067213	0.27183409974168654	0.3182209183487697	0.8054605553979315	0.8918895910905701	0.0	1.2760030388160888	5534.685782800913
-10943.244415148747	0.033966068775315376	0.3170517024392376	0.31744376146238085	0.8038646078658833	0.8923605691863188	0.0	1.277558170867896	5551.754475883062
