log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-11116.019660275502	0.09936399560399152	0.24408396080988165	0.3023534496966617	0.8182169840869967	0.8663378074679757	0.0	1.1838220179364614	5598.896466388113
-11114.500668704251	0.040964441218033706	0.2992630031727811	0.3071113285084976	0.8118252139634219	0.869009755400271	0.0	1.1835569569356397	5618.375486146076
-11114.106360717964	0.001	0.33627003329386074	0.30351125659918027	0.8120460414251124	0.8694971436698921	0.0	1.1865174301324142	5636.305380580214
-11114.439697115777	0.036089875801126055	0.3033783138659805	0.30698881051527194	0.8106470588087278	0.8685884908171263	0.0	1.1840424090492103	5623.650939048691
-11114.395688676954	0.03293375599733189	0.306151508268328	0.3053385383115672	0.8115872359939892	0.868170814970041	0.0	1.1853274290317557	5626.591734748613
-11114.105136822414	0.001	0.3363071966207596	0.3054984175249234	0.8108275573468975	0.869693060096971	0.0	1.1863536440422775	5635.0805994273405
-11114.700843294655	0.05328880107614338	0.2872409760421885	0.306422063105871	0.8122268450214305	0.8679011443468325	0.0	1.18378705202578	5617.190224460898
-11115.13370801543	0.07468877657060208	0.26811894371633965	0.30764481160408386	0.8129826325847452	0.8677948849639421	0.0	1.1830537069214189	5604.774797677207
-11114.636896461217	0.04968794998795772	0.29084487150923943	0.306626039922849	0.8125901752699153	0.8685259624576462	0.0	1.1830951901846767	5616.159846622748
-11114.101218393836	0.001	0.33626259463075403	0.30471254727837715	0.8111278108442728	0.8696739123369599	0.0	1.1866116003119407	5635.833071415408
