log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-10788.074043357543	0.13798793697015668	0.21790546723904333	0.2807576372325788	0.7997767517918791	0.8613381972874834	0.0	1.5426670512327587	5620.263495839643
-10787.96793227727	0.1149843891706655	0.2389227566499754	0.27857150104981376	0.8006646034053406	0.8618231588158165	0.0	1.5469131375958753	5632.34994127647
-10788.160076766046	0.1449522601226895	0.21274875393269874	0.2801124851620225	0.8012229738540437	0.8620331558268315	0.0	1.5435626589848568	5612.044960280227
-10788.047164673026	0.1330938767242533	0.22199942063950004	0.2782686724822973	0.8007548169396891	0.8604755319697373	0.0	1.5453044887916443	5626.607114941538
-10788.058408411427	0.0893336570886097	0.2626020220569839	0.2790657730868087	0.7995065026602263	0.8639175042437975	0.0	1.5456186571189232	5641.525208502767
-10789.12926157334	0.022839631747336213	0.32449153525922975	0.2749295939428359	0.8005314473431725	0.868063962240348	0.0	1.5518835488017653	5664.701098277237
-10788.41606550845	0.159224023985612	0.19900706923672948	0.27957084694966206	0.8016214084284853	0.8602994289864714	0.0	1.5430182944852044	5608.727886843902
-10787.961023328025	0.12025118858734082	0.23429274145144077	0.2793748758055904	0.8000293711104556	0.8622663233018065	0.0	1.5453736185483917	5628.653864695554
-10788.237362241047	0.14945722279229307	0.2089810477897665	0.2807195548908021	0.8009800494194299	0.864082170807469	0.0	1.5405021446903187	5605.81417706399
-10787.966456210044	0.12102061731268725	0.23330753051323386	0.2792845652336158	0.8008578677751472	0.862367452428835	0.0	1.5439892228602285	5627.6245336029115
