log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-11027.252890532636	0.005930613071382264	0.33017279667479515	0.320726370553003	0.7691138276349208	0.8849520213952821	0.0	1.230022915927311	5655.113705565585
-11027.309743404325	0.01710462141978145	0.3196492595287351	0.32353044437192263	0.7680927157999415	0.884222126200528	0.0	1.2296738326419752	5651.110927777644
-11027.318367554159	0.018755589693660684	0.3169923390362332	0.32193099226937805	0.7661824619726875	0.8814235235055161	0.0	1.233619812283923	5662.5167057723165
-11029.557770290518	0.11552905363079523	0.22946461940648735	0.32943439024268645	0.7687440862468065	0.8845129962639747	0.0	1.225251757001994	5604.905056324284
-11029.780303832275	0.12081076610335378	0.22533582886924225	0.3283682190106719	0.7693176641355426	0.8854053862411226	0.0	1.2255549584400973	5600.288032632664
-11027.189055791345	0.0016501910884649047	0.3340669742323613	0.3237442449949602	0.7657284403381766	0.8831535064972048	0.0	1.2304164674431237	5661.050416548915
-11030.613079949291	0.13925836206600314	0.20716267809305156	0.3298629741955499	0.7684918033588712	0.8827156929394712	0.0	1.2263612721289812	5598.308833657537
-11038.156712641929	0.24014031030099994	0.11873229640525247	0.3361247607332951	0.7779011634691947	0.8885141060382792	0.0	1.2141998728401848	5511.602782985682
-11028.48847285621	0.07781359070149334	0.2602430785192958	0.3216897289872461	0.7674182106764829	0.8776907145312912	0.0	1.2312047495360379	5649.98621038682
-11034.256976100283	0.19777397617388323	0.15828409694739545	0.33428150360659253	0.7729590737123747	0.8886996603847491	0.0	1.222904176122754	5541.814389513861
