log_likelihood	T_WGD	nuWGD	nuF	misid	theta
-105.50325308609627	0.11857238201241237	0.6527577477201139	1.004019086771411	0.010751992677453734	5233.754271291505
-104.76955644292957	0.20421081246410122	0.40187085076527973	1.0327816294864416	0.007740599039878976	5258.165311557914
-104.67312179217174	0.1856416445605467	0.40336505304783044	1.075006345167231	0.00797364191329512	5261.672124552258
-106.82364386255313	0.3339933448974183	0.3631940705349013	0.900513039555317	0.009603844450615242	5286.164890069492
-121.32794498302792	0.670211335844246	0.07810665623461137	0.3071561863167458	0.009025079050160867	12825.847079473599
-106.45966117868011	0.23083330316930067	0.3498834062141453	1.0166440085100774	0.003877572895036143	5327.256118496466
-104.63983836687021	0.16876070747808558	0.42660008146618544	1.086411893995926	0.008080860885336247	5256.530103362885
-106.2907703569233	0.13868116354373416	0.34906934303419096	1.342582571161103	0.006050634877548084	5319.039509365395
-104.66795759939487	0.17342828108001618	0.4272574054039636	1.0673834084243383	0.007759665588177643	5257.218998028698
-104.63604079976176	0.16615533250015013	0.4286972728938353	1.0911469931228075	0.007775324236685596	5256.564961421377
