log_likelihood	T_WGD	nuWGD	nuF	misid	theta
-111.0718208388115	0.4250461114804723	0.2898400453904008	0.8329037768066665	0.008800970611091115	5466.660662165427
-111.18848590570485	0.34539725103294056	0.307849870804441	0.8861343596898276	0.008644447023626683	5380.285008394776
-111.08310488252926	0.3654041369807255	0.3029455680707264	0.8687841501787018	0.007966971506973047	5404.807819774814
-111.43039062136302	0.29777676482121396	0.3222149163229326	0.9168448276832488	0.009025401523531726	5343.652925899312
-110.87969895712524	0.49853774253684174	0.26231816841478145	0.7736264691468062	0.005836789027636013	5665.653382336615
-112.59613891369054	0.1580402237467032	0.34015292412757014	1.1866183291004897	0.008923103051505553	5292.526969937349
-110.8979869299418	0.4489452291861532	0.2662479063436169	0.8068582225458268	0.0055432480425476015	5600.135726174113
-112.87023274301714	0.6844642958925495	0.18140210443074525	0.5864813930346752	0.0019744456042001418	6885.224976852817
-112.00253146745615	0.09153512491342154	0.5177803637753594	1.2123434448524297	0.009286583524270798	5265.855816712008
-110.8144422894477	0.45725153055625184	0.2717279169552362	0.8041834963634602	0.006517517374312179	5576.545746528988
