log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1500.8621356618157	0.1938167126109159	0.15704788139530132	0.34616539013321623	0.7911447000787905	0.8664323881834094	0.0	1.4877381348952936	0.007661141681972682	5500.683793812918
-1497.3951607463837	0.14701615670121676	0.19816180022870655	0.3562138466902945	0.7774860848525942	0.8686576829273884	0.0	1.486601449021749	0.004234235527667671	5531.848543546269
-1501.86399578678	0.08557815950828826	0.25419920538178287	0.3472165868488856	0.7923723399489428	0.8794962029411956	0.0	1.4789015526948297	0.007373000687527783	5547.795105847779
-1497.5837930827095	0.2359816200102458	0.11852620500511787	0.3450643178565453	0.7894417916782683	0.8457183111921797	0.0	1.5043963563179201	0.005061838076825244	5491.352375455435
-1515.7330401437443	0.34552020948264944	0.036470185012975054	0.33453543259168195	0.8057773829279653	0.8367105629975811	0.0	1.5115173443408936	0.0011018328119013052	5364.772043072091
-1503.436964000401	0.30772954754332915	0.057788055289612936	0.42012799441207227	0.7503491132886259	0.8062431317473483	0.0	1.4634055670627488	0.006641587247313829	5412.241206054966
-1497.3222734338528	0.14410861677157066	0.20083157983549108	0.34860636894154606	0.7862851046005149	0.8684947290064359	0.0	1.4890932570084336	0.0046299901901439	5532.997319334525
-1497.408559737181	0.21953370164011363	0.13095789385950413	0.3504457026614007	0.7778177274353638	0.8397681114113597	0.0	1.507512968384393	0.0045976578236591945	5518.378294605455
-1504.70672616386	0.34238945917149666	0.03620404500556564	0.38646192914815997	0.7518123276729012	0.7687225302254868	0.0	1.5315806195434103	0.007303514592047356	5397.131074340282
-1498.076598312423	0.2068890695455187	0.1446451149359113	0.372521518052705	0.7597867016596966	0.8475416965284042	0.0	1.5027813244819224	0.005645682469466617	5513.0920726482345
