log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1524.4475094888237	0.2877529399350268	0.0764574735114528	0.3358424707286816	0.8468292796569478	0.8261527592252613	0.0	1.1603183039082647	0.00587815822692863	5420.906739779941
-1562.741548644658	0.11203159283703866	0.2366716548938211	0.6346383008221347	0.5855731148262533	0.8681302007620464	0.0	1.143258282107519	0.0034133161949062175	5558.416415953166
-1522.738999085534	0.09334469506585263	0.2537225809314796	0.3393024476947257	0.8089676701828237	0.8777124145061188	0.0	1.1765057853698848	0.00565116664199817	5533.046727553919
-1549.5175293283633	0.32408070875631123	0.02185149030525542	0.3432034072474983	0.703353765995411	0.49349552070006336	0.0	1.364804362159294	0.00613021339117828	5646.2807982192235
-1522.2655506936094	0.28354988181174007	0.08144846244409157	0.3657507343871628	0.783774592616216	0.8238380505879807	0.0	1.190348533432031	0.006229304895024271	5449.355109345076
-1521.905690743275	0.23520208587883965	0.12271715457407033	0.3688360960150551	0.7735756640798784	0.8433939807807174	0.0	1.1889640407485438	0.005898530381151687	5488.208097542574
-1521.6628100407045	0.19730467042631708	0.15667034747701278	0.3530629090948929	0.793779775021322	0.8555823185641575	0.0	1.1816713317433134	0.005798149952905825	5502.344830866607
-1550.8350667203995	0.17459756065651985	0.19667025046155745	0.371541759377556	0.7846434105094383	0.9015005059526777	0.0	1.179497983966896	0.014746233988359208	5422.586419112997
-1523.2912810843634	0.1038375411715889	0.23944941371010167	0.3296599025214915	0.8103186216151429	0.8620324850710969	0.0	1.185115741794634	0.0046528844815314965	5565.092437252677
-1528.1464791046158	0.3841426273945448	0.009837336459374842	0.3836289978611166	0.7509862559984012	0.5519174952213779	0.0	1.2549983569635244	0.0062005636392568515	5361.506196904661
