log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1521.1072588426923	0.2367454110831981	0.13909806292593682	0.30408711512826586	0.9058726808505432	0.9385096311073687	0.0	1.238431342993554	0.007981143443988046	5381.032022871474
-1520.9265841032457	0.15008328403079318	0.2234886755949576	0.3068254630721603	0.9011376444064501	0.948989354234629	0.0	1.2365721393131248	0.0080119557641447	5391.699346037093
-1544.8127650797314	0.2778044524459395	0.08056794832775668	0.27777761828880854	0.9249784611322772	0.8276785792654857	0.0	1.2603098337705354	0.001969653781326651	5487.09670560754
-1523.466639295228	0.35996775236031303	0.024251809630244536	0.3034111369140414	0.934420803548777	0.9466055551493464	0.0	1.206512348000778	0.00832432724780435	5309.126231696579
-1521.1610022896677	0.10328936922141366	0.26305548197856815	0.3061364864601004	0.9025707592674218	0.9377352560694381	0.0	1.2309244210185737	0.00760045905157038	5425.285488159008
-1523.4022434353924	0.2332083830847626	0.1454680924495615	0.30990149978498066	0.880993302820283	0.9387717633811754	0.0	1.2586886285972192	0.010186566946869511	5387.624390299605
-1521.4915800191397	0.2832614750876532	0.09582932465279663	0.30487726009902655	0.9009404488257464	0.9317418820035672	0.0	1.2433870889604208	0.007952505940487879	5370.138953472857
-1522.7641389965347	0.2818956303132789	0.10497730136625051	0.32435715183547176	0.8789949763310146	0.9687731092287262	0.0	1.244974313156376	0.008183224889715188	5329.683083636136
-2303.6653030605476	0.08187844646717912	0.08411669383100745	0.2650332423411955	0.6739830923326005	0.47785469531916663	0.0	1.4713108239464818	0.005464691463290159	6786.959664242676
-1521.574755470575	0.2653572872528852	0.11133655236532006	0.3085708775006691	0.9017361715390098	0.9287606030813405	0.0	1.2337520745928043	0.008694886372457546	5376.849343738671
