log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1514.5316496339979	0.0860467381536798	0.31166355594662104	0.29227827944011653	0.8769386210500374	0.9575474703144222	0.0	1.276359470694284	0.013734476695000627	5356.776223901722
-1507.8375608313822	0.39941259926371064	0.0048767077873668775	0.32970169635990176	0.7937056738057262	0.7400583234726406	0.0	1.293790316402675	0.004798666330704755	5340.6165009924825
-1500.408446690353	0.35231719800845895	0.049170485919510065	0.2945057069418548	0.8594829378269491	0.9108669698096524	0.0	1.2919477919447135	0.007332886557393291	5342.863958138424
-1685.1025527536344	0.38216783001164084	0.09132807494715578	1.022377136346877	0.5371834217883172	0.8574572146843463	0.0	1.474402852535938	0.0066006445934682955	5249.621350657098
-1499.2951596652565	0.2507704558009852	0.13802906815725197	0.2901203282734998	0.8673651536009997	0.9224712681649057	0.0	1.2818796757348958	0.006062943014587981	5394.767914507568
-1501.867181123553	0.3972235940500158	0.010029632186942857	0.28728678105854627	0.8726050886365063	0.8287867557961826	0.0	1.2970957700658925	0.008226021357435808	5314.407660279145
-1498.9980091657949	0.2696737756952414	0.12499256455699853	0.29338384464738404	0.8571407540844139	0.9294141389161554	0.0	1.2895248960529833	0.007113753494038139	5377.494290334386
-1498.4435601296434	0.17579358096251715	0.21501797096548345	0.28561035682379904	0.8601143018305193	0.9411134530700548	0.0	1.3083860638962415	0.007896042799624173	5401.406802722052
-1497.7865460940234	0.16257652514340112	0.2224738723541979	0.2867522357414705	0.8566386348151891	0.9289836975394833	0.0	1.2949859724942183	0.006620690903238137	5428.520315529189
-1498.3982052969025	0.21805549562632742	0.1736282890850027	0.29740890565064293	0.8483300494607802	0.930204443521638	0.0	1.2935479657700282	0.006949507715558159	5397.02062485292
