log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1538.4649498326776	0.10567881451336249	0.21916668434741668	0.25113684392138225	0.8074561786242409	0.822386794964148	0.0	1.3364903281809442	0.00019179198897960602	5719.3135463963135
-1508.9666486682095	0.20314024676252118	0.16392989488832932	0.3408735931538737	0.7908110167014912	0.887224643855149	0.0	1.2573066701006932	0.005172739097902599	5426.106986754485
-1510.3776548628666	0.23648564247565995	0.13102496641012967	0.3363137666663499	0.7972232383038564	0.8646597067265301	0.0	1.243550156620243	0.004026374561388809	5427.856875973032
-1508.9402609429703	0.1899593084397852	0.17610062676907806	0.3432470764967125	0.7965352071566034	0.8894672204440198	0.0	1.2505183872392498	0.005239290031209667	5423.10754392898
-1513.8686653253026	0.17384935787923117	0.2002512670021329	0.33682125166107796	0.8339770577747072	0.9255590703826514	0.0	1.2271211323219462	0.008187377708799232	5352.664183045719
-1510.1999843875706	0.1626540259436171	0.19085966320868727	0.3217244870997886	0.8075637108044288	0.8654702128633945	0.0	1.2600876841775634	0.0045032255176165725	5494.196060705872
-1510.9380901523343	0.24310049884811144	0.13131911793868112	0.3886885180587826	0.7549474648687658	0.8845236892625642	0.0	1.2469264618526865	0.005779175706264296	5387.4644799036705
-1509.753734302853	0.07953042555884221	0.2806583536792231	0.3244105228990605	0.8041528592067407	0.9033824976543444	0.0	1.256125942452326	0.004799581901853106	5462.344749565026
-1509.1658685470697	0.14783469852319162	0.21398925393362742	0.33133755926759373	0.8107454874278917	0.894307132339511	0.0	1.2379230454475398	0.0053954495561445446	5439.42552864532
-1509.6891961612387	0.08045977578395597	0.2781748074679672	0.3302013416869209	0.8003330291339252	0.8980392488096471	0.0	1.2514413112869611	0.004542629825259718	5468.707118556418
