log_likelihood	T_WGD	nuWGD	nuF	misid	theta
-393.286582992693	0.6864412834706505	0.23314494823668871	0.7288767889732161	0.00572949871375996	5964.954630819294
-391.9090884758852	0.610777728849227	0.2900822816363469	0.7879273901942159	0.0063431474880168	5534.460093354562
-392.9556406570458	0.4753173734383066	0.3558848216023232	0.8380261339469367	0.006895322045050538	5280.885574853864
-393.16124543324855	0.5258777727868078	0.3471155018606665	0.8309552530057138	0.007947627306993355	5281.674627051034
-391.90074569426605	0.5796994809676594	0.30614414130453027	0.8053786012474148	0.00651711157364239	5441.9495853274675
-395.9232649687507	0.29202012096798374	0.4853436116731697	0.8672118513928462	0.0071869345673241615	5151.8847079287
-391.8664915999447	0.5953156715717719	0.29762537109329545	0.7962500456227157	0.0062826688234724455	5489.850232574739
-394.98980902969515	0.3842879091921546	0.42300722993175294	0.8604270956188937	0.007600397039126012	5161.021307214126
-395.81691707353633	0.2634894022578281	0.5241786683483579	0.8646897644691159	0.007468333415703729	5141.474158729417
-391.86962335418724	0.5956271071898752	0.2962928901386664	0.7951919223510292	0.006160922359414437	5497.7563738510635
