log_likelihood	T_WGD	nuWGD	nuF	misid	theta
-399.93365645470135	0.5095497068049415	0.3127172789995531	0.8303235740384377	0.007269811182720661	5329.726485530766
-490.2037395209565	0.06570810984682451	0.5562843012761837	1.2860599734014346	0.007433212998439797	5277.998441197524
-403.81607536511433	0.2940364793276382	0.4513905033217764	0.8874031832555838	0.00814332159158871	5101.490837826116
-412.92845135792373	0.5273123942535688	0.06764962708169696	0.37015054525026025	0.006085613949223928	11682.432116716554
-400.2851232635138	0.12949018339566595	0.9193940552895142	0.8021488903392288	0.0077260508170381645	5121.306401804473
-399.9682133845835	0.496532268436703	0.2996412158878832	0.8251001510691562	0.006944208539621934	5397.188423636237
-403.49210786873243	0.3392851394465582	0.42536229123762076	0.8813004842514385	0.008908415608988121	5099.431899186795
-400.9076879978412	0.1413445966824625	0.7965967383184733	0.8383566960825692	0.008127299203201948	5110.020567072629
-402.22365552117503	0.3695195104105511	0.3901253818881241	0.8749149746364968	0.007835661576484881	5149.27217736798
-399.77669239135554	0.5311631636094096	0.29164882129954517	0.8160355114529404	0.00684143338336117	5424.240144165434
