log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-727.2307415079106	0.11144243929997938	0.2246172190967317	0.0919621565358582	0.7401318804461717	0.0	0.0101	7283.752117589562
-311.90234257860124	0.36245701041661066	0.23421138719275353	0.2799466330689865	1.3293976046567495	0.0	0.010025	5803.0980491217
-197.67424444031053	0.30329038801520547	0.4920749464610277	0.31375333586491383	0.7731857051639078	0.0	0.0101	5653.064192317127
-209.27376035523017	0.20095835672291984	0.47091395853682344	0.20922842199783775	0.7611418379099223	0.0	0.010099709523554556	5930.923395885222
-473.7988716466538	0.3966833387211623	0.21458507685769762	0.281572989505019	1.5707086790762115	0.0	0.0101	5781.43405797671
-525.7349101855875	0.2591607864157223	0.12398173630515881	0.25397076337233687	1.6721289922186258	0.0	0.010099979413887442	6393.949008567625
-496.73356486178136	0.3028770279680434	0.15471608767589373	0.3240527704093036	1.5146007820403922	0.0	0.0101	5893.878780836619
-301.5122653651563	0.3566517236800095	0.33826321558732275	0.2762458488996779	1.2801084744745403	0.0	0.0101	5423.071747581382
-452.7790059199754	0.36602107315214705	0.24721491169628404	0.46079425953168784	0.7159495849077485	0.0	0.010099884573603255	5865.121459175875
-229.1560105903312	0.42642402574117155	0.42569831214827203	0.484475327606812	0.9836502710428726	0.0	0.010099875628241781	5069.8363390350205
-175.6248750679375	0.34616649509400277	0.32747540502025124	0.32960567409620667	1.1224554499285828	0.0	0.010099829493409668	5434.437673810668
-403.8224804006247	0.13968175719872059	0.42907618539461234	0.21840215510653901	0.96965249141149	0.0	0.0101	5484.295154005272
-152.03820999544206	0.2857296303440156	0.4023664519472309	0.31934601939866103	0.8565693413316379	0.0	0.0101	5626.420692731086
-638.2583576780726	0.3060700968332247	0.17600805075417325	0.2543281308490167	0.6473118279688899	0.0	0.0101	6914.336802599494
-600.4553440023543	0.1865216074442583	0.2506626201045764	0.17718047456056668	1.6757659020851972	0.0	0.010025000000000001	5809.037002623466
-209.32737277863444	0.3356454985573727	0.3542036449335321	0.3329960061043792	1.153680260523003	0.0	0.0101	5312.375674136205
-315.403260287772	0.3726035727991719	0.40415880656087283	0.33421662890237214	1.352288503035124	0.0	0.0101	4996.742340624034
-388.4985742612554	0.2563754922149321	0.4159172120190315	0.37699970784858244	0.6436506209762928	0.0	0.010099913418299097	5968.517852009161
-283.64450216718114	0.21219694921393295	0.38834439375988133	0.2700843182077281	0.6836336015256511	0.0	0.0101	6109.511173670298
-276.4194652931611	0.12090797837001366	0.45703146886582185	0.1294642509294192	0.713560531579418	0.0	0.0101	6246.590496141738
-159.53655379988825	0.2711981295799469	0.4875277054630449	0.29663954321779307	0.8017448687928864	0.0	0.0101	5626.164045129075
-527.9964940228543	0.37788357997668726	0.3238217912522313	0.5520924344288801	0.672573412268912	0.0	0.010099849269340905	5695.6077895415165
-422.8129294478897	0.236741833495796	0.38762515424027943	0.21349680450366745	1.3966227649023686	0.0	0.0101	5293.651456824545
-731.9517176493462	0.10311511353565234	0.20031311945121558	0.10763777577936778	1.719180650415258	0.0	0.0101	6329.930896297817
-162.3344245173146	0.3106855522111297	0.34413656157307343	0.33181879074493703	0.9440905368936015	0.0	0.0101	5590.593545225709
-251.00616698087052	0.2491492096626498	0.4074465858093412	0.26695209950840704	0.7122608661659976	0.0	0.0101	6040.598100404684
-186.74849214926817	0.26166791203260403	0.415813979525519	0.23230174048152563	1.0654975393103003	0.0	0.010025000000000001	5508.922537744547
-179.84903624619335	0.09892939052231797	0.4606767793182476	0.13631247891498383	0.8395223962441484	0.0	0.0101	5832.999687879985
-132.57284641118224	0.2842715609496858	0.41715481835550833	0.2676505873520773	0.9252548133154459	0.0	0.0101	5613.706934172944
-145.51454647963982	0.18727945434238624	0.4329377949377844	0.21154351747533662	0.8297426676872546	0.0	0.010099989511089829	5835.508010469488
-552.2604194520538	0.3024901970502431	0.2085352791930117	0.3301330975869597	0.5924330704535463	0.0	0.0101	6570.716204511106
-191.04097678190612	0.29433686965516676	0.7720485790154399	0.3240980982876396	1.0615806946920754	0.0	0.0101	4695.316055411594
-243.22177227549713	0.48070751724848093	0.3781318750642397	0.5316707349080322	0.9589794750597215	0.0	0.010099952236983626	5094.379735741109
-247.38193269730922	0.26771076012725514	0.8824762338079365	0.24694347754042462	0.9304175687928534	0.0	0.010099669972460073	4888.906472349739
-260.3472391881721	0.3989988390408369	0.3939995433069558	0.29353929892886854	1.130906452429113	0.0	0.0101	5354.007101378817
-483.5963323930713	0.3716480560432299	0.3559277683602441	0.2591347243105488	1.3796739937670848	0.0	0.0101	5343.919324026229
-781.6459016772216	0.31735608774525437	0.20092867779996065	0.2830181056946816	0.5470101086609959	0.0	0.010099918757130994	6916.080028184664
-556.9696209071805	0.1207699701936328	0.5298151395885569	0.3606217466107146	0.6767548762767267	0.0	0.010090240375350001	5723.2872751156765
-213.02218652190098	0.2165146138844695	0.5039060586261271	0.30602718183061584	0.7693104829414823	0.0	0.0101	5631.584595130981
-479.53010242214805	0.1272212954558467	0.3531947717754581	0.16570700329099533	1.2147606163189764	0.0	0.0101	5544.668180114576
-360.32904107098364	0.36198836804472134	0.16438438569192557	0.2795937503592392	1.3386275637340195	0.0	0.0101	6197.158638028109
-164.18560530152632	0.31667020361119924	0.7001453696211241	0.395990608382873	0.8874254730797961	0.0	0.01009987299528088	5005.118954357786
-267.6004662937895	0.3572122254341083	0.3510187634058669	0.4350522724590077	0.8735107114920274	0.0	0.010099870092247816	5458.45609007217
-185.15941114352347	0.29628700338618125	0.4652068158507568	0.27374399474818073	0.8251542268156014	0.0	0.0101	5680.796012479976
-169.1405941619903	0.14391346082627124	0.9214387271752603	0.19255012942553626	0.9177117819751028	0.0	0.0101	4911.413549991632
-254.90739895620484	0.40212809448365766	0.4130815137058055	0.4865034507233854	0.9162190242071913	0.0	0.01009986612276571	5194.064035060982
-206.68412875140024	0.09173931855837913	0.4455061458496102	0.1327321060182964	0.7654372393539005	0.0	0.0101	6015.56829778345
-432.86424317982915	0.09763056886205188	0.43889033401319255	0.20091851535135924	0.6949922997639081	0.0	0.01010000579462761	5986.101604880073
-166.54861157838573	0.3785093015909867	0.44773710668151945	0.40678888007429914	0.8161943104870945	0.0	0.01009994078590041	5454.823753617222
-236.94386590348245	0.3352069052413134	0.2572460885389204	0.361639284094703	0.8413092385653465	0.0	0.0101	5887.642061814366
