log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-814.7374604500949	0.10238157751463615	0.5306677518262298	0.07992008772751788	1.3152483360743954	0.0	0.0101	5329.976306620887
-416.41777475093676	0.1893004843844856	0.2482663775966235	0.22254257648750156	1.232666190921879	0.0	0.010099935996798386	5870.975969865044
-251.45781935786795	0.38107556082906674	0.23680902411691346	0.2942793607080862	1.03609027509694	0.0	0.010025000000000001	6004.923633964395
-542.3188181268702	0.2036631030148114	0.1810664580678351	0.17298758288654384	1.5253955155903205	0.0	0.010025000000000001	6466.572712716723
-532.5162909172367	0.240580031241683	0.20743539414655815	0.23255927875357238	0.6249893661940207	0.0	0.0101	6907.528489573334
-665.011894106332	0.1605667538604365	0.26449284446519195	0.1781750813551711	1.6583310285387267	0.0	0.01002491746887363	5676.067282389233
-368.60704346696406	0.18993565110047672	0.36835870683017635	0.20954711291002104	1.2383217563028412	0.0	0.010025000000000001	5466.424777271771
-334.0127289124978	0.27334808934086774	0.29859888334935336	0.28312932251638756	1.2820996178921058	0.0	0.0101	5505.826050877757
-490.6122703943006	0.19747234892038926	0.24280668752161239	0.15719480792881346	1.2024243960746739	0.0	0.010025	6360.3712817494115
-739.8154561588606	0.237871827694254	0.15522857906949866	0.29881549317557615	1.5984633906041645	0.0	0.0101	5905.186945352299
-282.6982197881582	0.3470341433571542	0.2880751352143001	0.29447735132567177	1.3148117298497797	0.0	0.010025	5533.319052898306
-491.23387388106556	0.2635703489867426	0.4825825139173396	0.5250140282310473	0.6381685742303963	0.0	0.010099859633712682	5759.343764496393
-369.6289104580909	0.25727181691599527	0.1773766126074274	0.21615198925227586	0.999942829233532	0.0	0.0101	6641.087193547051
-544.164010539324	0.3335458418669754	0.28393939823648756	0.2307218218765899	1.2820797470014647	0.0	0.0101	5836.210771550287
-216.62762073200852	0.38244538817738705	0.2878637625138576	0.4098086308332873	0.9261457138377034	0.0	0.0101	5590.949422476006
-206.6887479790559	0.38546872092819023	0.23860327768706	0.3882027874544652	0.8879544330434112	0.0	0.0101	5830.649104077023
-402.2541275152488	0.2001744339450232	0.2285891477089818	0.25987521218473497	0.7752679239011363	0.0	0.010099883177328893	6328.848309949221
-968.7025918229995	0.43959894213246864	0.44345571139727136	0.47036912225230965	1.7805823994633525	0.0	0.0101	4368.076200823799
-276.7177451914779	0.19962292334878737	0.27999014401067535	0.24651658754971403	0.8706343703128424	0.0	0.0101	6071.0753199946275
-438.62410733038473	0.30236029804744285	0.49995981258920563	0.28867119354614484	1.3425219427364872	0.0	0.0101	4879.312354243374
-381.2320450810944	0.09325560017511558	0.4756056573779591	0.19208032944711328	0.6949981966163764	0.0	0.0101	5970.530155287378
-188.13339698722825	0.3860954524134005	0.3184566381607829	0.4062631235738422	0.9096112188034157	0.0	0.0101	5553.136133982015
-454.91209967124655	0.3249227418287531	0.3551764491245808	0.22871361185651762	0.9930834629814721	0.0	0.0101	5866.513887253835
-329.88513341439227	0.10486963448417781	0.35724319582201436	0.09583147290149789	0.9796385711951353	0.0	0.0101	6212.930624550669
-425.907074779166	0.20596245127205487	0.3597504583054391	0.2478011867163636	1.2243255641665822	0.0	0.010025000000000001	5393.36913365413
-279.8774271309071	0.34519538592244314	0.4698096115468328	0.4652104168854046	0.8661030501370545	0.0	0.010099849808168018	5263.5639574416655
-430.7316532488147	0.33479602339711373	0.257296606147784	0.29492633490999653	1.6112629859295706	0.0	0.010025	5470.176843764958
-487.6604837314692	0.32399789338301105	0.2931520895746019	0.3327597982864319	0.6020236506540233	0.0	0.010100000000000001	6411.261828029654
-364.18811802555115	0.17097816510042235	0.44276316840355273	0.2890728672790986	0.6610553084221771	0.0	0.010099870437514454	6029.222622044542
-214.80916312743787	0.29245395863994017	0.570633008055605	0.28223963658216233	1.0357200003372218	0.0	0.0101	5118.472929259652
-344.5550166825301	0.11121076609301538	0.22568942475392603	0.11241982713277421	0.8829481603540704	0.0	0.0101	6820.665331854356
-227.9106736715552	0.5092663140392024	0.3741157936545403	0.4247512903011179	1.251834620546826	0.0	0.0101	4978.310338284678
-135.46332966450245	0.6379739485077297	0.1938691957984501	0.4903637175797019	1.1094895156380515	0.0	0.0101	5409.928017725755
-262.60710701088	0.28809338593247563	0.5450644591928892	0.34883852664537984	0.7316425831899892	0.0	0.0101	5635.80718445421
-326.544975022483	0.2956202617461152	0.1632389866883256	0.2553342501508799	0.9658968591505128	0.0	0.0101	6563.850046804933
-324.0358730490687	0.3076942585347269	0.24374107928775582	0.24823626704370141	0.8558112221322625	0.0	0.0101	6362.547390829142
-314.1127754492839	0.3192592169159745	0.28499126870587044	0.3923061298587751	0.8544858105574682	0.0	0.0101	5733.373023058492
-331.6246643468238	0.3166821391567584	0.489674456410521	0.3528695442695707	1.167043556067263	0.0	0.0101	4959.254057726686
-482.447442861859	0.2087676148017399	0.42746909201354244	0.23963216995851272	1.3096172863256472	0.0	0.010025000000000001	5146.3424233803935
-288.18086782476433	0.42191397482618637	0.27431880001279296	0.30615727249217906	1.1098070882922144	0.0	0.0101	5745.839105417123
-281.5619488458316	0.23958708434426304	0.5483910220406202	0.3874213985649253	0.7915260060641318	0.0	0.0101	5426.451518531479
-659.1141338966006	0.30610998924605376	0.31780086468736246	0.26084338666329426	1.7717080587268101	0.0	0.0101	5227.854741479219
-337.362151226581	0.2722227994389746	0.5459619706110341	0.22692186847272644	0.8539297736831936	0.0	0.0101	5604.123180737597
-933.0584300462195	0.11807894104870738	0.16842135170402728	0.09836786224998186	1.7572203882651467	0.0	0.0101	6891.798822222874
-247.76989232700905	0.16254448048678083	0.4325636467392374	0.234094092460584	0.8219655919151837	0.0	0.0101	5767.655656465396
-302.4091030717864	0.19233254983647688	0.5156297518872829	0.2957625474047071	0.6821722140750967	0.0	0.0101	5875.574940686728
-327.0579668691843	0.1548510668420362	1.0319453505264218	0.22596053619103307	1.0970452370038826	0.0	0.0101	4456.874753299793
-356.7565681491169	0.1191320882570137	0.23378057444108236	0.125622095745495	1.1574654063520908	0.0	0.0101	6389.118196877156
-252.45920113466423	0.4249508481354146	0.34043691784662133	0.43560299560945054	0.7393235035649393	0.0	0.0101	5741.713653821682
-293.66126556352197	0.2848674879266834	0.30476530716387323	0.25208188787725383	1.2694520507109204	0.0	0.010025	5623.6308993916555
