log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-107.10846923876673	0.4422220349803584	0.2613758728612386	0.39211565584658026	0.9940103792870626	0.0	5628.57217131747
-107.10543678643194	0.45089193891776763	0.25851666475203977	0.39713664590853087	0.9989883237404192	0.0	5616.6729924617575
-107.10285029458058	0.44627487480287065	0.2601758847853122	0.3943714567244281	0.9964035337652352	0.0	5622.802458395747
-107.1045455428297	0.44440803766773057	0.26115605222521404	0.39316558740475854	0.9950348834358123	0.0	5624.989084302461
-107.10281334053309	0.44651484255448176	0.2600685818506169	0.39450502707482116	0.9965959431236042	0.0	5622.511323248826
-107.80455244935723	0.3866006019360779	0.2827832971063369	0.35519059221407645	0.9687241263523825	0.0	5701.098973599693
-107.10280840837859	0.44657341094559877	0.2600490122432825	0.39453633176775343	0.996625009467571	0.0	5622.4446062202105
-107.10281814096774	0.44666110105753054	0.26001617638948343	0.39457036706644477	0.9967620311046407	0.0	5622.287707777137
-107.10279479497612	0.4467542429155984	0.2600468629945239	0.39465716420085023	0.9967131952794807	0.0	5621.99713086725
-107.10366830528957	0.4448137468566272	0.260881467744221	0.39353922800295554	0.9956509816570359	0.0	5624.00716467933
