log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-99.78422155754546	0.3833733266426612	0.2547414735053767	0.3430802816791069	1.0128066484230402	0.0	5732.639014263126
-99.79369954141342	0.37672296121437826	0.25731373475898794	0.3387808707246543	1.0088866821257154	0.0	5740.981000357419
-99.78616156777528	0.38663851092217566	0.25427224415278643	0.34529022150869443	1.0142802430888527	0.0	5726.0127371810495
-99.80305477773527	0.3753125181297596	0.2589074991181155	0.33818533308226956	1.006539663235776	0.0	5739.857102980531
-99.80043851507517	0.3927167081761514	0.2520600598553878	0.34906737714401725	1.0186516346784558	0.0	5717.53846945743
-99.79022189207797	0.37817720416494255	0.2567912259791575	0.33972522997590865	1.0102108120479563	0.0	5738.49163499636
-99.80747284685364	0.3755198339865964	0.25950717758664804	0.3379111223917886	1.0070628559844077	0.0	5738.276906365445
-99.785818564176	0.3808093137073695	0.25577219124631906	0.34132705443340433	1.0115355159533692	0.0	5735.787867976931
-99.78401090783294	0.3831355481515908	0.2549736968773317	0.3429042210523958	1.0128239955346865	0.0	5732.37351422958
-115.02389996639596	0.09942145166152064	0.36878741016643324	0.1143484240684162	0.873879334024485	0.0	6113.452872029075
