log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-96.60006048062237	0.45798968526030176	0.22719852914280028	0.38933463609525937	1.0289488711087662	0.0	5655.504673745018
-96.59624397730562	0.4583998277715817	0.22693633670294544	0.38927410223517517	1.0311414497849112	0.0	5654.4644634222
-96.61057754327615	0.4503386900451719	0.23030001776503156	0.38448213564517775	1.025606178324603	0.0	5663.810074565656
-96.59719242161304	0.459781629041165	0.22594766246520565	0.3900279748521626	1.0328419646967524	0.0	5653.745754812502
-96.59736671622031	0.4566540342625676	0.22757961543100697	0.3882130149431373	1.0294481397442174	0.0	5657.324125417023
-96.59645770544435	0.4594160206581778	0.22656884965614713	0.3898974596265449	1.0314552058914088	0.0	5653.403049899645
-96.5998745865812	0.4567371393554645	0.22803685149050454	0.3882579977225142	1.030802797043408	0.0	5654.301014677645
-96.62063472115827	0.45446438256495797	0.22901632892171725	0.38738340360066953	1.0232627303391477	0.0	5661.210023881442
-96.61050263824882	0.45217328156351605	0.23016928492550137	0.385532563687451	1.0248420882660216	0.0	5661.66952008059
-96.72783798716699	0.432552898639537	0.23598606675477843	0.37380670284571765	1.0161436500807495	0.0	5687.866955246855
