log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-99.31345417994001	0.3736430143175094	0.2881316458290361	0.3402846850037492	0.9758602520030109	0.0	5720.477057924526
-99.31916553374103	0.36939621142102447	0.28942900861296283	0.33761243521919426	0.9724150985570542	0.0	5728.243399802789
-99.31355327691458	0.3716755151693045	0.28885109719183893	0.33889375260659405	0.9749449005846539	0.0	5723.356777979609
-99.3135742898206	0.3741377830878598	0.28759407583711066	0.340497128872264	0.9762070641249818	0.0	5721.100734223675
-99.61292315157169	0.3300576737084076	0.3053027843303103	0.3103705801724755	0.9554930922150028	0.0	5776.7042176437035
-99.33825665985188	0.36077098951117215	0.2931455522271282	0.3316510750570056	0.9694162210312601	0.0	5737.4022918522805
-106.36840427259523	0.15909485442041096	0.38215482696754427	0.1744947412508038	0.8818257982167998	0.0	5981.557775774629
-99.31512861822986	0.37052988543219245	0.28939436711077104	0.33802065698989436	0.9747501086618608	0.0	5724.429797670858
-99.33947583214726	0.3608238486983531	0.29395345315706656	0.33167983684005337	0.9690927334705283	0.0	5735.353268651019
-99.31310381119798	0.3727163406687495	0.28858569409278706	0.33962035900203846	0.9751637610157893	0.0	5721.856950858897
