log_likelihood	mu	sigma	misid	theta
-382.6882115545857	0.28572156488632916	91.29005987118752	0.003919162181986955	14103.246025241686
-382.6882072997141	0.2857340433461567	91.28531683416516	0.003919728040044934	14103.246025241686
-382.6882158885511	0.2857064553562342	91.304029194725	0.003918175576525507	14103.246025241686
-382.6882075280928	0.28572397559954316	91.29441519322127	0.003919367963498029	14103.246025241686
-382.6882121626834	0.2857403635883671	91.28142865072256	0.003918143682343301	14103.246025241686
-382.6882078069855	0.2857370648988871	91.28201433222009	0.00391916502150497	14103.246025241686
-382.6882246842821	0.28571552150736046	91.30335993342807	0.003921943117069815	14103.246025241686
-382.6882076161683	0.28573705776278613	91.28184545902626	0.003919453079102275	14103.246025241686
-382.68820711118383	0.2857318696669835	91.28668233947899	0.0039194682084234865	14103.246025241686
-382.68820711108555	0.2857287906169247	91.28999776873901	0.003919494752325828	14103.246025241686
