log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1133.7875270157313	0.09744203395182256	0.2687459638462119	0.27946487350509547	0.8339017575191514	0.9157315247405929	0.0	0.0895397829178781	0.00633599766737687	5430.212742798262
-1287.5391943900772	0.12028192222722596	0.1465740538795353	0.17148691071393546	0.9264348580021161	0.6037025060094658	0.0	0.020404819568206632	0.005578498613010227	6169.551988380012
-1200.4497195280692	0.09165092863323501	0.2727203879104375	0.4228367840287041	0.6303762818316386	0.8957227473169261	0.0	0.06005860903618854	0.01664560625189145	5478.240541132688
-1148.5250662755932	0.2294593578154659	0.12239250119412078	0.2673139670624197	0.9589195107452568	0.8900990784121781	0.0	0.046818659603415615	0.007396375844188979	5392.425940401877
-1133.8165591486522	0.1335939818440989	0.23173164353357725	0.26306949477591657	0.8766763884639179	0.9139998083563515	0.0	0.08775440709925422	0.00570191897846799	5421.815332908206
-1182.3600763165448	0.19983205176058222	0.12718191822073907	0.26692097824673894	0.7656063789501546	0.7046714722365623	0.0	0.06732443831347364	0.0102121503639657	5747.575082031461
-1132.359655427492	0.17285330302003482	0.1981972648174867	0.2825010003471026	0.859220029952006	0.9190992174966954	0.0	0.08815432035642387	0.007584051391751092	5380.747513977722
-1139.8721968550778	0.14002960214974478	0.2060840780096609	0.2321367419237157	0.8836138380829085	0.8483717863262947	0.0	0.09404766130415966	0.0052118965963641505	5574.134433672315
-1133.5494781821872	0.17390910257846162	0.19647997069760312	0.2802153523590931	0.8611345054705163	0.9074961300793024	0.0	0.08517469952301658	0.005982750549669555	5392.9621362424205
-1135.8162773047122	0.251064000614822	0.1291730096069658	0.2856676602960951	0.8886220042637379	0.9545217991511967	0.0	0.08564870460334886	0.00978647746444845	5297.656870154697
-1434.3523579095363	0.26642497780180935	0.2895627255487311	0.5827472168598136	0.9314258617102721	1.3479864484001953	0.0	0.11209089706422283	0.008098778138764256	4413.502745088769
-1134.2210712673304	0.30737806183046273	0.06822966617623878	0.2626158485320252	0.9149988926043457	0.8900447906676769	0.0	0.09299549704073268	0.008234682937975857	5339.7316590966275
-1132.0439577111172	0.17074595459245268	0.19678401428923256	0.26848886274735745	0.8761874839947734	0.9115531936041491	0.0	0.08865662090428698	0.008215563927200274	5403.99071159625
-1144.7360686750876	0.12435154573352972	0.22041327349685422	0.25598809658138644	0.8068843092367312	0.837032965972282	0.0	0.09539409250066258	0.004113283316341952	5609.608086230394
-1141.5568655415163	0.38511225464215104	0.001	0.2888188626801493	0.8697361692191838	1.0397643400852803	0.0	0.09275960184293394	0.006421543710403996	5267.415066291581
-1133.3383678290948	0.2933607587861272	0.07696112747467705	0.28121882496732076	0.8399993896392295	0.8594380007918659	0.0	0.09037207273117442	0.008305734804134924	5397.895049225353
-1133.4055392182868	0.2628327110478395	0.10907127624487611	0.2825179154736422	0.8537134782609287	0.8666940694877558	0.0	0.08910114081380391	0.009379037542759525	5393.168559625606
-1142.270554911945	0.15695241755491676	0.19970088594005342	0.22426626437843758	1.0229807756454412	0.8718790419906245	0.0	0.08151761867099742	0.008753971752976963	5445.926380459476
-1132.2579808228143	0.23088870116952817	0.1409296497437752	0.2760987014476742	0.8655332585777183	0.8850358859379295	0.0	0.09317087950271698	0.007847055515467142	5394.093428080372
