log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1117.0803144382958	0.17046947105706112	0.1778404189292647	0.27666393511853155	0.7861061352931423	0.8097190354608569	0.0	0.06286472753490087	0.0012758077433807373	5632.407335609721
-1120.4031672237872	0.11213144103173985	0.26609716486549523	0.37635986148339085	0.7092881958114102	0.9186861963892882	0.0	0.06543281892876954	0.006420040439348192	5422.182354572373
-1243.1281072735385	0.10947127925203534	0.1976513942674517	0.1497026871066185	1.5982807383356945	0.7690979971478988	0.0	0.03369904448698926	0.0046921998019281725	5673.76674488444
-1164.1820442923602	0.1736841487841984	0.18341427737457133	0.4532975832795742	0.5872270459651978	0.8643739586363315	0.0	0.05137088654107322	0.006751773843853962	5566.903825154831
-1120.0103224751851	0.25819645847473627	0.10557299797093522	0.26145176371033046	0.8452703972842065	0.8231571076656718	0.0	0.08924932578949622	0.010105368427821598	5515.5213991934625
-1265.779770900111	0.1617637116019568	0.24570833698330902	0.959743035682556	0.48743077245770894	0.9638372018921455	0.0	0.026581245209567582	0.005294448880161225	5250.283249939779
-1112.2667879902679	0.2984847570988793	0.07375126667442114	0.3078956947310381	0.7771737834683675	0.8374413437260293	0.0	0.0755705747147745	0.0049031626377055585	5453.1474893649165
-1105.8908587428782	0.14420163379397452	0.21898560630979313	0.26967502545621513	0.8583334494382522	0.8938752287132324	0.0	0.07388367446859166	0.00500414798806756	5483.678996420708
-1109.0031500574855	0.24725419406846375	0.12798688240014056	0.2915765649645331	0.8235636676993919	0.887188899900923	0.0	0.08098703930811248	0.0067677081496283755	5427.241314543843
-1113.5005678676634	0.07679446787379908	0.259517991251608	0.22320340746116615	0.9402507532656701	0.8447693240326807	0.0	0.07042077436931124	0.0033368799759259196	5639.362803229075
-1153.850205042976	0.14452572798009988	0.18448494081937736	0.17827185905752557	1.0071564560560236	0.7632751752432961	0.0	0.09306136278331155	0.008115993508630308	5772.570415775184
-1125.3297584277464	0.16170839166986822	0.23162973671146941	0.37199653565426116	0.7468416812363113	0.9479072930625636	0.0	0.07746428447534151	0.010122372537749355	5325.727389879632
-1120.1980470432004	0.2597416604345598	0.10144276586590237	0.2539973227085032	0.8499026584169991	0.8279978590794039	0.0	0.08391669686702635	0.00972682420417555	5526.089304133746
-1107.3927109910226	0.21886449779595551	0.1528302893237443	0.28855881358518043	0.8261711381482286	0.8861899161558281	0.0	0.07986659116295439	0.0053001679823688015	5447.199716683393
-1113.368911739147	0.22415377292626307	0.1298008182384323	0.2620987836160583	0.8517235098158843	0.801734572117045	0.0	0.07282981274634073	0.002958758187874004	5567.284753295981
-1153.295443829589	0.14295056394737723	0.17666010795431564	0.20873327878603168	0.8666266645382383	0.7349574740614024	0.0	0.06281706410535648	0.009538291800472363	5850.883955014621
-1116.3894585689382	0.23247081784358814	0.14413866027190916	0.35114896542939605	0.7564506496839973	0.8931198193882497	0.0	0.0615540477161324	0.006968967857304148	5407.032787372636
-1106.5704474738031	0.18672056101222817	0.18012295618444368	0.27213880080023156	0.8434843283661377	0.8826241323120272	0.0	0.08164537161587844	0.005008026167592514	5481.028010022487
-1104.7508968018	0.057861132835101324	0.29917381423594264	0.273472375177516	0.8237801749681368	0.8901487798873137	0.0	0.07219440495160465	0.004593114069807514	5538.69058174801
