log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1125.192919036174	0.12499804926757523	0.24751269180542532	0.3306150885526036	0.760453208581789	0.9134050584859106	0.0	0.08484865338110822	0.005369673150868042	5467.361116890539
-1126.616517797298	0.16864864496477247	0.19591633514447185	0.27396463193411413	0.8514851278408756	0.8905002710578784	0.0	0.09027897923866159	0.005236302621208012	5500.407910090002
-1151.628911222093	0.23875638295390608	0.1820779499019266	0.33822044373091437	0.8259493575864502	1.0025379528254148	0.0	0.13112383316207515	0.0060178209444083355	5210.857969139552
-1171.3399113857345	0.19853389803642815	0.1490737786750166	0.19953593195500138	1.0831174354209505	0.8601448428105417	0.0	0.09000067225128061	0.009403640386907811	5544.339888934849
-1124.4480903570393	0.2291103843255652	0.14350152885751963	0.31652516032601025	0.7820262842379779	0.8965143676873962	0.0	0.08653642342292903	0.006056620606365872	5458.181859533704
-1145.1884410786838	0.10076630967836664	0.24027180879734839	0.23587394265403316	0.9191556602772333	0.8545746456760178	0.0	0.08296997000667349	0.009168862906518178	5625.41639983884
-1125.2015780373044	0.14233511716804068	0.22990553596361302	0.29631152492383356	0.825798369668987	0.9148036521576964	0.0	0.09204301977711388	0.004927151586103003	5453.642387607395
-1125.0328687080664	0.0909798390827728	0.2709728912031345	0.29483916015777056	0.7982500303460862	0.9004212959735844	0.0	0.08607147577951034	0.005934612650068952	5524.9554166269445
-1197.9462279156178	0.12208210034436236	0.2682455979984099	0.6315846927960806	0.5789494758952884	0.9274129611803338	0.0	0.05043292401170625	0.011827107646136401	5358.574538094194
-1167.975997249038	0.12275036240319484	0.202653013963158	0.3192067925800263	0.6484329374854527	0.7767101845957816	0.0	0.07382173074544769	0.005599918925275832	5838.089989624066
