log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1107.0481286007798	0.24942936649316425	0.13411039866947347	0.31867918616744006	0.80086197195482	0.9784859831071623	0.0	0.12606366512580167	0.007982059574889818	5347.280715695378
-1108.1553955872237	0.22133446900337703	0.1457772895660701	0.30596305611846786	0.799686653760184	0.8889880913921226	0.0	0.11017457060822995	0.0074698897466358395	5464.022998433692
-1111.8477973423662	0.09255860661599054	0.26384857615761836	0.2723228423496548	0.864094920884724	0.8986403434726495	0.0	0.1020596942966663	0.008355615189594476	5508.790963370005
-1350.5165104544994	0.27523111048682514	0.1321656739251614	0.3528344003114813	0.6540914729120105	0.6408735514935241	0.0	0.23322710216543704	0.006132798259353639	5636.9448242840635
-1106.0794863313636	0.30908123248393526	0.06866244163150544	0.33462783186355805	0.8018871671634341	0.9037204856775051	0.0	0.10119890137810394	0.005055201255353605	5365.124670995326
-1114.8006822632906	0.3987690300574488	0.003355526342384272	0.40791817685022275	0.7181918406879232	0.626574996218749	0.0	0.11477398535167349	0.00828059433216419	5280.027656702816
-1116.7134288311065	0.23331323105353763	0.17076249190102505	0.42530400351628306	0.7118046197596761	1.0121693572356212	0.0	0.11245596503871484	0.007560403029089539	5247.37653143714
-1104.5798324820025	0.2631716125746888	0.11806570362866774	0.32690077538913426	0.8041388563888798	0.946365918134444	0.0	0.10889719088869165	0.0063061622304292665	5356.338417606573
-1126.4078841070186	0.1471788405634031	0.23762403843911492	0.42673062598090555	0.651273715623899	0.9444390123888498	0.0	0.12237938421391462	0.009641326702452739	5403.597245204535
-1108.8759487768632	0.1759842668252484	0.19677329315089961	0.3059631993048089	0.8044702635693087	0.9242613164605304	0.0	0.11608037043110946	0.009180641793067774	5430.711133639182
-1104.64808313514	0.2971890842864449	0.08337548021412831	0.31616718173641684	0.8216354700784898	0.9252705155667051	0.0	0.11040238744593203	0.00651713208372822	5359.951286506154
-1111.9777877323481	0.21835044306136617	0.15485255892728353	0.28766281499032265	0.873258481846955	0.9564170825772184	0.0	0.11050290867163011	0.010206242998273173	5373.9906758109855
-1131.2377576112092	0.18934126954935412	0.17504019265067583	0.24142501918642406	1.069638918993719	0.9066374090386641	0.0	0.10116412977778107	0.005298652962381997	5381.299777230231
-1111.3153558300692	0.11647994033293459	0.26385726259600845	0.3036679748168015	0.8826195958949027	0.9776740203738339	0.0	0.10428399908063758	0.010179838521632878	5318.515480726596
-1112.1464839651499	0.19695211428857012	0.18405297443997998	0.3783445285208416	0.7133784842772499	0.9484724133204157	0.0	0.11162613418229987	0.008455423082688292	5387.511948080918
-1111.718205008971	0.31136247125178096	0.07417063885206278	0.3964822406376912	0.7265402394721309	0.9106725745299872	0.0	0.09552114256506852	0.0074127927531362145	5344.698805862466
-1104.2616981396645	0.077904612783603	0.29461400698233325	0.31648197966110314	0.8162334083523494	0.948692915284461	0.0	0.10031860138011518	0.005922846508701202	5398.945309086653
