log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1123.345625943638	0.22838456144535127	0.13899540446820105	0.32349498872003757	0.7964177875344802	0.8922776605227749	0.0	0.07407079607817596	0.0031132722588450216	5434.609844208806
-1119.0637285233706	0.07358363316085013	0.28815902818495426	0.3143057442259056	0.8096473423752689	0.92260474355754	0.0	0.07232688870284014	0.005527295404773196	5453.565051164411
-1120.3677172056377	0.17096481949080575	0.2006571523063571	0.3501732190660774	0.7728996887865364	0.9275524693148284	0.0	0.07352820055594655	0.006220221995446754	5399.756398966344
-1179.2611711456293	0.15917080530520397	0.1461246430047259	0.23351804016622868	0.8317235202335621	0.7107196049149754	0.0	0.05460367976106789	0.006101011638991372	5879.7567761295495
-1171.1485726443098	0.12965430988508614	0.18288059008706753	0.20804069349941798	1.0613245624357095	0.8194313365242485	0.0	0.030246521543904076	0.0028957435267214114	5680.947474818089
-1119.722334997055	0.1219185580393422	0.23718577527820758	0.30964510148371904	0.8066207001136573	0.9024121181595047	0.0	0.07487858288689887	0.005883933336572853	5480.333654706894
-1125.4648192101122	0.3820384657193777	0.002101550648315715	0.34249957111230317	0.8105137833843153	0.9578278775035222	0.0	0.07946366527566433	0.007419251539409711	5294.51073675969
-1131.8192799935405	0.1970472618194703	0.1651262195338267	0.3502425508049084	0.7634975379157443	0.9098070608560572	0.0	0.0496695199429069	0.010885526994354874	5440.243699581496
-1119.8092873343735	0.05383123815737855	0.311522347682883	0.33532342839619217	0.7727260179379692	0.9345421921065332	0.0	0.07173978551134652	0.005192320661875257	5439.736598887781
-1167.4735643109689	0.21137045764503282	0.13566894686791248	0.2693166040019755	0.9896336917173343	0.7507852385441635	0.0	0.048868986597437394	0.0049823099125223	5530.075078851757
