log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-1141.771091910443	0.1836023061702761	0.2386892590548538	0.5709040250031934	0.6080341491688037	1.0094446753296458	0.0	0.09756588091060196	0.010658601095345334	5174.263009663751
-1143.9496482710629	0.201312381426643	0.22178226974531354	0.5784470288400073	0.6321019399821263	1.0208087595986064	0.0	0.08962411250259028	0.012673993664551306	5132.570708269988
-1111.9775374196893	0.15444550240619173	0.18144097481521457	0.2475527408563435	0.9242143399444788	0.8325186826563946	0.0	0.04892607002795205	0.005569616585417025	5567.5016100382445
-1090.4046589636628	0.3248545470628317	0.05809572694284471	0.31532682591770433	0.8291266347181173	0.8394914471582876	0.0	0.08936033072353891	0.0068907684682132765	5334.374070428916
-1246.7496669342227	0.1772623126879753	0.12744577923420525	0.17685137233877704	1.3372740355121908	0.6484695756531095	0.0	0.03692876904377215	0.009660886201472199	5735.440888064941
-1095.8108568602033	0.2269771877711189	0.1376557146754824	0.30457018346558185	0.8157823817916628	0.8512154914983014	0.0	0.07509719088249926	0.0037437106263435633	5444.993829731013
-1099.7903680288605	0.27602790678310213	0.12247112034339815	0.39980466586820385	0.7379750209111093	0.9629434042215095	0.0	0.08686244536505629	0.008608420498089754	5247.930940226514
-1126.6601616012435	0.13369425670778023	0.202700809449926	0.2832408096085196	0.8309226572862096	0.792566730948313	0.0	0.01	0.0044224896259937845	5621.393359020592
-1090.9363887072009	0.17718331662109002	0.19911584038717584	0.31289092152444964	0.826907282453147	0.9062682426791436	0.0	0.08822578262031343	0.0060929424039482235	5371.039493107307
-1091.5406913766	0.1638587680579671	0.20993063030239548	0.3121133442555414	0.8266177016498344	0.9113156290654763	0.0	0.08438596474303833	0.007889582797081	5377.0737545117545
-1091.606270780353	0.19116162507798898	0.18401230243155198	0.29276879044314563	0.8620709471538078	0.9109925228301257	0.0	0.08991698429597557	0.0063099151848757425	5367.463774160511
-1095.999129748676	0.14654877667029917	0.2293949446852308	0.343665857698936	0.8093797336540555	0.9233621874321879	0.0	0.06288257592957094	0.009085785510119604	5340.629565142612
-1091.3650595915888	0.29920314896893935	0.08560811445684093	0.3093365995754174	0.8503286658707868	0.9055916634386313	0.0	0.0919995700995681	0.006928133035378517	5307.427563806496
