log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-1537.9504002152032	0.20029448843775063	0.14872278994265237	0.3190322927070724	0.8088578872670205	0.8186259703909723	0.0	1.127754219623562	5516.318438163235
-1534.705372999709	0.11137150166884734	0.22943983951802382	0.28805297646884126	0.8222838005040117	0.8367236921857216	0.0	1.1753660616408634	5585.580828389764
-1535.0564570570605	0.13992782340650545	0.20157910504026064	0.2925259660283397	0.8183407996316464	0.828797365975304	0.0	1.1715190584767443	5578.075392530422
-1534.849249095183	0.12738890207198125	0.21457483825514434	0.2884965842517229	0.820420481082214	0.8334170304954173	0.0	1.1766780780556396	5580.933970690255
-1536.6991057571363	0.20988332969095336	0.14094189281270214	0.2937751669971172	0.8133063354305303	0.8121375198079145	0.0	1.1864344827449198	5538.574105284409
-1534.5992080155604	0.08585205223232707	0.2522190396271454	0.28533495358904293	0.8253336824317319	0.8397594691204481	0.0	1.1740416875366202	5599.215891440516
-1535.8381630819586	0.18238981762711315	0.16602123356685594	0.2931715400846946	0.8144436516613436	0.8227906090826586	0.0	1.184173335634688	5550.059865292096
-1534.7414414370842	0.03314532878591725	0.3014066936602256	0.28394769462386976	0.8271039237398792	0.8473685721124171	0.0	1.170622959111699	5616.09503890719
-1534.5940184603933	0.08343216084170668	0.25492418085507623	0.2869181709778591	0.824021437214718	0.8412168233665734	0.0	1.1727034394986686	5596.771267298594
-1534.6639925190375	0.04695837357226767	0.2884142945224778	0.2851259924255498	0.8251387593289986	0.8455170115718632	0.0	1.1719166929391784	5612.347621553318
