log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-1523.4896523098755	0.15520001437555633	0.19930493902841007	0.3327782823309559	0.78661105828509	0.8709545149998864	0.0	1.258173035334119	5495.983022372411
-1526.4117147292982	0.2920920764643033	0.07650979609739372	0.33970239644700134	0.7811745528943905	0.8286447178226157	0.0	1.2705743831983898	5427.241976008284
-1523.406164660831	0.14165095584162046	0.21181747306712326	0.3329632568812967	0.7876214664841521	0.873245707660459	0.0	1.2555367661900911	5499.399506683176
-1523.4422110429161	0.13474422900870872	0.21981643465347736	0.3396945198845483	0.7800740494009164	0.8779398229106495	0.0	1.254768176359432	5494.224861688452
-1523.6945789253014	0.17567593997533762	0.18031570315581583	0.3381390203522965	0.7821693183469071	0.8678710941028681	0.0	1.256580006789865	5486.789023624586
-1523.6465543809659	0.1702800608779338	0.18385050731459035	0.333016287007371	0.7883374340589947	0.8662138665571378	0.0	1.2552679072401753	5494.143937070583
-1524.2791220661884	0.21610085841383272	0.14304792144174044	0.3338846013563919	0.7866602483679136	0.8575406251577891	0.0	1.2612026824706692	5472.424269718823
-1523.3854810511257	0.132911418238217	0.21939334533940216	0.32826185393507074	0.7916815700342766	0.8733617074359835	0.0	1.259557019160341	5506.10206709897
-1524.2421719081178	0.2144751587718214	0.145991918380659	0.3325063615309064	0.7883628445110832	0.8616262054806282	0.0	1.2631265619106915	5467.07365914994
-1524.1315360836224	0.2086847318072115	0.150465031664748	0.3357446703718042	0.7836621147303776	0.8608220050057633	0.0	1.2635323732701766	5473.9515917887165
