log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-1538.9104500733538	0.11701143082811233	0.22094655743307173	0.3399725452146828	0.7899868648166116	0.8483996098402622	0.0	1.1821452340520677	5594.77816497092
-1538.9187720673453	0.1372057534287362	0.20253715802966069	0.3423090746706143	0.7867273167266521	0.8441999445836701	0.0	1.1818547685469558	5587.481969853414
-1542.4054647062085	0.2957358434110923	0.06211768490971388	0.3508207312842511	0.7819230959327618	0.7642156011543175	0.0	1.2010244146509075	5497.129592962699
-1539.141202288939	0.0696070369956654	0.2647876451768388	0.33500711150369405	0.7910891636583811	0.8552305983755132	0.0	1.1828835470084078	5616.110499077674
-1539.1711174171994	0.17484206190151122	0.1674196895104724	0.3439382641215663	0.7840344412905185	0.8340760350299691	0.0	1.1875837016200752	5575.496946215626
-1539.3627598956573	0.18884006831793346	0.1579687732402644	0.34607289471568187	0.7829814602956474	0.8359650335293489	0.0	1.1943860756179403	5555.575510483395
-1538.95552671584	0.09629578586639381	0.23992913567180502	0.33970798444014505	0.7877395491602043	0.8512367365533554	0.0	1.1802591531468292	5605.438240245782
-1538.9139033668318	0.1347354851909881	0.2043437808903215	0.34328575123172766	0.7870141899576858	0.8448297056033686	0.0	1.1797521994826197	5588.13913216802
-1538.9410130800302	0.09967851996363926	0.23642496541007874	0.3394335597332751	0.7890356566202649	0.8501381535905632	0.0	1.1785287855042246	5604.901304841638
-1538.9673674041796	0.14917805453014737	0.19155506277672887	0.3430969430780616	0.7862763051362606	0.8425875618124293	0.0	1.1850649396068866	5581.546069256835
