log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-1554.489324338684	0.143375435118535	0.21289910817440855	0.2926507910151398	0.8935547642403341	0.9090716085948038	0.0	1.2451461183210992	5493.700000519877
-1553.9126015063393	0.04184724085669361	0.3090560215435299	0.28923658358683874	0.8976398651923571	0.9141995013664144	0.0	1.2435853983024379	5521.922393786385
-1555.1294376850356	0.18885274872039665	0.17074341606166035	0.2937635925118568	0.8922375549423839	0.9055500016522956	0.0	1.248726781669098	5477.314935711641
-1554.318738946482	0.1264897802415173	0.22947216407139956	0.2927944909613984	0.8922118491450829	0.9110508003615694	0.0	1.2466761774742843	5497.0512684884125
-1555.6805152883298	0.21609775207351156	0.1457226470506406	0.29649310124219075	0.8828403710944922	0.9010972939773059	0.0	1.2553485618515015	5471.7194185610915
-1553.906691707297	0.023420372925247512	0.3265559428450213	0.2879651842447806	0.895997869355964	0.9139436377820346	0.0	1.2472632312451177	5530.259423091031
-1554.21231928235	0.11391997544245167	0.24064050020741976	0.2921150173587353	0.8938088949745708	0.9107234106560649	0.0	1.2447476638109514	5503.026208867976
-1556.5080876632856	0.25196045981039944	0.11252058058137225	0.2946235069309498	0.8935221470434582	0.8977504532145533	0.0	1.249452227425646	5449.805707967972
-1554.4336439273445	0.1362362197692486	0.21922054327439486	0.294347794556333	0.8876436997909429	0.9077228699148433	0.0	1.2495567819527655	5501.126698513419
-1555.481303906918	0.20748341168669954	0.15321110280165812	0.2934901311201474	0.8910884757265869	0.9031106432959203	0.0	1.2512261719676843	5472.663943261946
