log_likelihood	mu	sigma	rho	w	misid	theta
-1043.6536213265467	1.628503405977981	2.427605664433028	0.0	0.08424875629440694	0.003074384891060157	14027.432055056703
-1043.6536921809475	1.628592228469965	2.427777685787409	0.0	0.08418773840456525	0.0030707312801597237	14027.432055056703
-1043.6538139753634	1.6283345744753146	2.4269186124059363	0.0	0.08471006482681818	0.0030784885524384334	14027.432055056703
-1043.6535865236567	1.628425728400083	2.427441061574645	0.0	0.08442476230964759	0.0030746935187222287	14027.432055056703
-1043.6537323530997	1.628473052923626	2.4274650233616937	0.0	0.0840795639518673	0.0030744261347924965	14027.432055056703
-1043.653631287524	1.6283582159634127	2.427285355984824	0.0	0.0845467945972623	0.00307663334277373	14027.432055056703
-1043.6535857460258	1.6284476583879486	2.4274673567921274	0.0	0.0844055427528266	0.003075694657488454	14027.432055056703
-1043.6535896851913	1.6284258564444307	2.42748121344236	0.0	0.08436292454769334	0.003073354690816561	14027.432055056703
-1043.6535845933392	1.628436184458977	2.427485358723487	0.0	0.08439533811231838	0.003075109332189006	14027.432055056703
-1043.6538892746812	1.6284098471612163	2.4273841543423753	0.0	0.08397431298041598	0.003078346639318871	14027.432055056703
