log_likelihood	mu	sigma	rho	w	misid	theta
-1014.8123651546723	1.6146822150762368	2.42409973780265	0.0	0.07163884181262338	0.004207957668562094	13846.726454370026
-1014.8121660554248	1.6144087393185844	2.4239270116631064	0.0	0.07122473800770446	0.00421206201529433	13846.726454370026
-1014.8121381239815	1.6146372718582576	2.4241596200397617	0.0	0.07141037572597983	0.00420987900438587	13846.726454370026
-1014.8120964798394	1.6146198346461436	2.4241313879275634	0.0	0.07125906340642071	0.004210511542863245	13846.726454370026
-1014.8121105751579	1.6146648920079356	2.424268631533978	0.0	0.07119569598505339	0.004207257456045391	13846.726454370026
-1014.8120968353503	1.6146277641006472	2.424227162818455	0.0	0.0712556438197331	0.0042097484861330714	13846.726454370026
-1014.8120964959842	1.6146257543171199	2.4241528164121773	0.0	0.07122763015814598	0.004210442334809456	13846.726454370026
-1014.812164970205	1.6145892718808672	2.4241748926919517	0.0	0.07146338889495038	0.0042108688808115075	13846.726454370026
-1014.8121158577542	1.6145622111127171	2.424327211391736	0.0	0.0712320846191511	0.004209002946550774	13846.726454370026
-1014.8121798922557	1.6147146326018045	2.424532649313603	0.0	0.0713607344909525	0.004204582020330227	13846.726454370026
