log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-10668.281636362504	0.11420291888104446	0.2376161506075534	0.26926501851471557	0.8224406382982695	0.8747114676366627	0.0	0.09340022787004554	5608.257503298736
-10670.9594010871	0.17139651306353895	0.18536853785685992	0.2733579301441633	0.8261127080605447	0.8751394614422637	0.0	0.09302395142216321	5571.2328441090185
-10666.425658643746	0.01016470060649413	0.33448698202546845	0.26290419904132334	0.8217060125363876	0.8779094452070809	0.0	0.09300916981694729	5648.301168462075
-10671.916039650981	0.18662516834960993	0.17173767748305116	0.27559289863464204	0.8240334113712674	0.8751128594572452	0.0	0.09358886545893433	5562.860701211336
-10666.654252763972	0.04129642778280833	0.30516226055542073	0.2640809840131962	0.8221387230343035	0.8767337214472395	0.0	0.09314305974805272	5639.105972829751
-10669.810567821645	0.15055107791242017	0.20495160118599848	0.2717830011190004	0.8261103759865893	0.8762834959749135	0.0	0.09340032938705035	5580.385863906228
-10671.824770642168	0.1816628472299816	0.17436610793669252	0.2739042812317746	0.8195128621326244	0.8691570998661912	0.0	0.09409191604425061	5586.163965566582
-10672.052887797116	0.1298244666394563	0.21301721255063819	0.25381106224238054	0.8229864864188865	0.8480384470796504	0.0	0.09526121940712966	5688.246432187771
-10670.633271821076	0.16560545691349693	0.19075818734437738	0.2744003899037785	0.8254175136505276	0.8745548620525281	0.0	0.09265014226469617	5573.8007931646935
-10672.141065684867	0.15327500667751948	0.21116766703947917	0.2880126604807103	0.8284890664725155	0.9028334252111746	0.0	0.09268406899265065	5496.866479301975
