log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-10421.121484714648	0.14518194378457008	0.21573598798388913	0.3003198470540562	0.8165988173268435	0.8801055725213006	0.0	0.07977089867362784	5477.572040795871
-10421.297776764968	0.157122662080665	0.2042599190444185	0.30160443903785394	0.8163604311713725	0.8781991500266638	0.0	0.07976363385208485	5474.928767677192
-10422.347344959062	0.20066942069126414	0.16580530305060928	0.30739402330550974	0.8175858890728251	0.8800067686504779	0.0	0.07986606565672637	5440.833382194897
-10421.477468747318	0.16381252827814877	0.19856536246534393	0.29970700136366657	0.8193291569905418	0.8767383231670807	0.0	0.08025756061787855	5471.48684393568
-10421.000867812669	0.13457456262598091	0.22532035866105335	0.2993632664111357	0.8166805750040141	0.880098458837019	0.0	0.07959958593692472	5483.203766632066
-10424.774410119227	0.2522207451741982	0.11710907883324534	0.3092828941461793	0.8208638539084793	0.8721195109940058	0.0	0.07987574115732775	5418.256741582636
-10421.487750506669	0.14509218494561546	0.21435724771597015	0.29229678356859	0.8225950927370247	0.8802627490274951	0.0	0.08029921764251706	5483.604933294921
-10422.710555012309	0.21158020851955278	0.15435753793443474	0.30575745697758555	0.8175660823424684	0.8757205229321565	0.0	0.0799085696270161	5445.957161682413
-10427.503235130283	0.2861625091070814	0.08671808678353145	0.31350527821629853	0.8198625810063279	0.8682350301560613	0.0	0.0801121242260063	5393.7074146838295
-10422.928390653908	0.21623170191400798	0.15018727775085114	0.3080946049048223	0.8184391966842011	0.8755103984213445	0.0	0.07923839736550191	5439.2275029189
