log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-10690.339400761524	0.08755985150718605	0.26331781468198573	0.2629637307149304	0.8300581357467741	0.8809139959211973	0.0	0.10780846062993252	5614.291854534908
-10687.91368927541	0.001	0.3433162806771607	0.2574548936345871	0.8286955520464553	0.8808799937206294	0.0	0.1080474183318422	5653.213341704389
-10695.22369108162	0.18948544218850447	0.17026033177508457	0.27192738094434604	0.8332397348274859	0.8828049853329052	0.0	0.10778521653856839	5550.3043653793475
-10692.01388205555	0.1291245005988341	0.2246314190111036	0.264527978060473	0.8312620993485742	0.8798033708988866	0.0	0.10807556395847313	5597.058742336168
-10702.285877872273	0.27063810179114006	0.09679316525299766	0.27610605528235627	0.8410366616271154	0.8853804861278245	0.0	0.1084555640077276	5484.005863600541
-10693.846224061575	0.16608295258035724	0.1912047271119453	0.2699346052124805	0.8309398192198649	0.8823125728324858	0.0	0.10797494761777798	5568.992771126686
-10694.602836762504	0.17888360923998262	0.1807750891325689	0.27286467846891876	0.8342357646765616	0.8850481243058612	0.0	0.10740090335385781	5547.663832335619
-10688.590184186578	0.017903706368397537	0.3279833453914256	0.26149340273310145	0.8189035697907842	0.8819054891845639	0.0	0.10869692246096786	5653.120771665842
-10687.91635859523	0.001	0.34354685416797326	0.25766880724082597	0.8291534026590868	0.8812646557586179	0.0	0.10792848238635995	5651.036478944959
-10698.771129281842	0.23518214717290975	0.12780307472101962	0.2723976730224326	0.8408580272995647	0.8814402198338197	0.0	0.10730899912068402	5518.434705741297
