log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-10575.411114058601	0.09984016463754754	0.258350246044044	0.27661807832790775	0.8073314487874074	0.9031577863405501	0.0	0.08998143119454667	5510.590878404586
-10584.093972031898	0.2453594031937764	0.12443851467842695	0.2758533435318249	0.8447047880962821	0.9202459363259128	0.0	0.08884615556770552	5386.012984681199
-10581.404733588271	0.23726920121133915	0.1319012239972984	0.28523528030792095	0.8160123213617192	0.9119474202959564	0.0	0.09031453323605604	5424.05435684619
-10574.90450290664	0.07816119253362064	0.2799855739857732	0.27533203019968516	0.8086288640259833	0.9075618009103941	0.0	0.09057011590761087	5507.425002096241
-10577.129136378839	0.15706784055208536	0.20579139051392098	0.2802077077528049	0.8096396532632449	0.9066446463064283	0.0	0.09017043475892415	5477.86814764553
-10576.088252181467	0.1218285393319764	0.24031253534649177	0.2767009205094067	0.8166054564977546	0.9098833242933975	0.0	0.08969319000069507	5476.112809900783
-10575.326132479493	0.09271488504659053	0.26790111644290354	0.2800219539356201	0.8081469366359951	0.9117232400726951	0.0	0.09067955200772343	5487.895260585059
-10581.879890402797	0.1642940494629406	0.19762348335301694	0.3010227908612734	0.777336318394522	0.9005110139321526	0.0	0.08911658921072622	5503.925353868467
-10573.973319478466	0.0018725812035117226	0.3512731776858762	0.27021660762040467	0.808000004542902	0.9062810454340585	0.0	0.09026059826383062	5537.246132855012
-10580.38231131378	0.22139382138752872	0.14705401842881977	0.28261463220976274	0.8154473652248283	0.9112709354577417	0.0	0.09076682887534675	5435.031930682671
