log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10396.683662091436	0.11722508215134916	0.24902624014040053	0.29068595883206405	0.7850920928652552	0.9629110759673581	0.0	0.0858739825477521	0.0044564589591302795	5422.440033772911
-10664.007667095131	0.0676117988144071	0.1940245045402682	0.17387325578665366	0.8456086902105866	0.6784817535173197	0.0	0.08053847614622467	0.00977732479413747	6300.268479476348
-10397.304487852485	0.07218670662583028	0.2930248222406674	0.34219137042630987	0.7209438284717388	0.8672136560826358	0.0	0.09579199385924139	0.0031140287674492513	5593.0037617485295
-10369.642917820487	0.20605763031690216	0.15800380466901354	0.30166245925543933	0.8331203093950169	0.873851205549711	0.0	0.07718653694940104	0.00823568848154455	5437.43179420759
-10377.677149071791	0.18853528034389197	0.19698707484312936	0.39429431365472806	0.7821912076448543	0.9139432511447372	0.0	0.0800634699477392	0.004072802873998298	5312.809364855821
-10615.333496840121	0.22420987527454236	0.21614372214283173	0.7795121988293267	0.6889137396124018	1.009856359312556	0.0	0.07443701931241979	0.008798227692520958	4991.165446037715
-10371.767072767198	0.0782912668027068	0.26459962774100726	0.2738513300784774	0.8369551326927017	0.8536738699618546	0.0	0.07414498153931837	0.0068892792940823165	5580.074494819918
-10438.494849538658	0.177682294934809	0.21906711668844964	0.39189620352147947	0.9117560564987868	0.9801137983166569	0.0	0.06997211240091247	0.01048287972240744	5043.267836150966
-10479.410122615454	0.13854709425955714	0.17593730401943677	0.18897018137006868	0.8269926600275579	0.7620442170677914	0.0	0.10096663911072162	0.0029557538759382193	5949.216582727606
-10414.35869961715	0.1454978477246943	0.22025376013250017	0.4080461568648268	0.6991435924263363	0.868527645476328	0.0	0.07983252009557917	0.004205223554618505	5538.842884136938
