log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10945.653832742082	0.19668984200921635	0.2028877090195874	0.6330523177145548	0.5615969566253493	0.9427783688603629	0.0	0.09351246160632114	0.005446615099205099	5524.164679180967
-10588.332676615351	0.001	0.3522854931211626	0.2640548887305323	0.8464104321393576	0.9063749982808159	0.0	0.09302557537678083	0.005503874863597124	5548.650971139435
-10672.09625403065	0.232592670788867	0.13647569275813487	0.2941231141591564	0.7892105458575873	0.893681615914186	0.0	0.09939497653307955	0.014205197335996813	5527.338481603217
-10602.909391407837	0.1192066451269193	0.2233146161289009	0.2664548427798287	0.7939855549358878	0.8610218015854461	0.0	0.09534816535225285	0.0036531840417539834	5694.771783391968
-10596.601742007519	0.18591530258805555	0.18083350018087183	0.29855847397228374	0.8140158859637145	0.9285151748166866	0.0	0.09248313177416649	0.004739882082165061	5460.3982354068075
-10638.898405615244	0.21282322650357294	0.13282856232400345	0.25303810397929105	0.8101306857899285	0.8079067447316266	0.0	0.1020852825635477	0.009965807151730512	5720.665616408898
-10663.329293280138	0.10899960856504232	0.30125054883816993	0.3419707586981593	0.867584006524947	1.0104634219961992	0.0	0.09617726916565461	0.0120061871758196	5145.534205848175
-10751.3180494739	0.10727334941402171	0.2739223069538705	0.48731979923418944	0.6532940246341374	0.9460263460845615	0.0	0.0851951877649113	0.00534918872251349	5477.6407247814
-10653.336889282917	0.2190184417934075	0.13835429446218986	0.34758077322639513	0.8344630992766586	0.9248736665440647	0.0	0.08051989210717536	0.00742067423200377	5386.961948649352
-10587.9939766984	0.12803775345185298	0.23722287311014914	0.27999488808176737	0.8454367176582468	0.9125435210244741	0.0	0.09225617603266033	0.005896756659686107	5474.701802370039
