log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10631.277773383605	0.1262027561690729	0.2604189588142171	0.3271345611181147	0.8896357892247726	0.9712685771843445	0.0	0.1027430363917133	0.005759392674201267	5181.592236209436
-10947.701880513123	0.22818410077666226	0.1080950102084465	0.22708930731426205	0.7762272364379069	0.5962691697116757	0.0	0.13986543467132215	0.007279146213020107	6079.626579447522
-10609.701945277755	0.10678558329677229	0.24729572868745878	0.2774729499670718	0.8063503301462884	0.8806698592429537	0.0	0.11266631533296079	0.004934810190863753	5553.56536604551
-10623.494860311235	0.22114469994140157	0.14566776444827634	0.3145386337430302	0.8115140039639862	0.8426382359010007	0.0	0.1067759164504262	0.005542969924670014	5481.320984409735
-10621.852024593722	0.07304978990656677	0.3215681278933029	0.324159070746897	0.824725141413872	0.9472438633852096	0.0	0.11099267502263904	0.005090216424825886	5287.091977521496
-10616.917033205467	0.11013806739639852	0.237136650190823	0.26778276413027774	0.7916927475435579	0.8566024378984841	0.0	0.11312674728117347	0.004173924364683486	5639.730939500714
-10643.643845406186	0.11723932633165297	0.288913150166951	0.3853608344412574	0.7957272948062297	0.9672274873258462	0.0	0.10488746226137062	0.003942075109356213	5208.707055047348
-11201.12213764852	0.09160589563633652	0.17450955037476495	0.2711497646064584	0.6301797699677854	0.5471809171758657	0.0	0.10774605668814455	0.005492746032947563	6695.6416094905335
-10686.850776710244	0.12304870232882298	0.1914966770760779	0.22282712836136306	0.7985721345780643	0.7640506477473604	0.0	0.12160717591791752	0.007156058133847703	5925.252064809022
-10639.277281931896	0.2270501309001057	0.14758146502494446	0.2536403222981972	0.8620128851001159	0.9503553435274915	0.0	0.12023579951535653	0.005828419210392336	5362.512122192785
-10729.252224706179	0.08383821340514615	0.24911682321099068	0.24022030757899507	0.8056410480520199	0.8196006193269934	0.0	0.10509662695085543	0.01465869346662008	5763.465488789409
-10680.809885730363	0.2117614110088296	0.12434775437115488	0.2405180003193165	0.7991406382509308	0.8006664835554799	0.0	0.11572282252128792	0.009887474086976832	5734.235789224276
-10629.27601476584	0.08192353026192843	0.2567901043744307	0.2403314003505263	0.8303530764315011	0.8374130386535478	0.0	0.12448866103081914	0.004643434637949722	5685.5736680232085
-10666.25851157023	0.06202874974508835	0.30640919606619843	0.281026543598167	0.823221006233266	0.924850137432704	0.0	0.11637751789981772	0.012733273569730448	5435.691566225158
-10638.991840856943	0.3607669454459814	0.015524802207748212	0.2714642085857394	0.8514518220014382	0.7901236902290936	0.0	0.11736653407189135	0.007727013198410456	5358.909266983965
-10608.02640683345	0.18485762313618645	0.1874147524259296	0.30111328659070163	0.8206570127355846	0.9033439687366859	0.0	0.11099263345113193	0.005413578259903887	5413.85997803627
