log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10546.38903363957	0.1606533879087668	0.175673575425271	0.3275023995183524	0.7775772966227269	0.9064258510016598	0.0	0.08030185797371955	0.00862833999951503	5562.309452385331
-10488.490011446935	0.24372677260498973	0.1189016493198508	0.2747791728859195	0.8544216239586598	0.8952210604591054	0.0	0.08657585971051207	0.008997105390723027	5458.23042754252
-10497.24850612666	0.13675566844022052	0.20346310482710844	0.29778863605664035	0.7775148771866429	0.8859282217069369	0.0	0.08999124689222754	0.005233944892873437	5625.123768987051
-10471.722489062642	0.004725982601003394	0.3646583087549121	0.3114654766286867	0.8332679157922067	0.9467238881720605	0.0	0.0885158933935151	0.006472985166075515	5388.815174187464
-10551.74270641712	0.18927534102289342	0.14829574934885667	0.23567067690136267	0.876100486453067	0.8454943705146181	0.0	0.09381863865589281	0.012047744392277487	5628.761458769118
-10973.742991089477	0.3029600504146622	0.07956228328043971	0.3774457801765385	1.057271442738501	1.5314853094317533	0.0	0.03576488556050622	0.009974519251457691	4692.594917708178
-10472.823196317968	0.11401736996951789	0.2425666760170131	0.28079544187826383	0.8327078875908768	0.9046716537941488	0.0	0.09019276042832683	0.00568015452948941	5510.811081583194
-10476.775214635665	0.25868806196500826	0.12711021728998248	0.3314813868686074	0.833977567058678	0.9717891881722754	0.0	0.08515405135822936	0.006251170303812334	5281.239569668064
-10507.53553614627	0.25405440714264077	0.15189005007856743	0.41414489670010923	0.7979779905760012	1.0004207472248279	0.0	0.0840640566527823	0.007134600384084955	5174.942577460966
-10617.89796380972	0.21002457181692694	0.2227077057622759	0.4452720570415621	0.8597404381624666	1.0340362656611086	0.0	0.0848825406485968	0.015291845841384853	4974.076414785077
