log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	misid	theta
-10550.521830652018	0.22197385080187113	0.1840736160182337	0.380849703607077	0.8195711809559374	0.9322222142499575	0.0	0.09004381796987611	0.006829581424723787	5226.3969423721865
-10642.826804803575	0.10831443035113561	0.192552208835636	0.20363376219553525	0.7679224771729242	0.7234554432011429	0.0	0.09262744645079238	0.009545128817545356	6145.761183203305
-10528.36166926575	0.15916426348697743	0.20185227391922425	0.2420233305591235	0.8746697261224916	0.8877464299727912	0.0	0.10110650305473687	0.005598691753931712	5497.431311867424
-10558.96115862363	0.25345586802780096	0.12346665747771185	0.31699072197881306	0.806757702809418	0.9174555734290296	0.0	0.09287425751917089	0.012025567031449216	5387.284979177855
-10538.834275770674	0.301181278285236	0.06995220141471298	0.277398074044952	0.801871286802068	0.8233821925473749	0.0	0.09614682222852185	0.009201645779492552	5524.405344939081
-10538.01073540949	0.16944268576779042	0.21490241292064863	0.30126970372409234	0.8335499076169511	0.93145824015418	0.0	0.09204006222516738	0.009902490801682604	5354.257688793235
-10607.20229291607	0.14520744452751974	0.1722372601687095	0.2041119797066617	0.823385019108797	0.7426643420668395	0.0	0.0993283643243997	0.0017038739520716766	5961.453804927856
-10513.570684484788	0.2695814648535679	0.1039250180872814	0.27903694895564335	0.8226940678294321	0.8791600850652418	0.0	0.09399829337352605	0.005751952818903918	5456.7991965244155
-10851.921750701658	0.22767376977682657	0.2139973337396784	0.8511752337378887	0.6569718472774754	1.0179910649397463	0.0	0.08255958811950088	0.007970185447686537	5025.68081476709
-10533.761272326119	0.1948401509499869	0.14808534326850253	0.25598344576528376	0.7862847065485992	0.8660402460853719	0.0	0.09034067552212437	0.006462839016815904	5655.8928946745555
-10515.107217398452	0.07483141685326536	0.280978472605952	0.28270970268253187	0.7892779749554368	0.8557223622165815	0.0	0.09688293558902315	0.004378223449874928	5625.183432914833
-10589.346838845075	0.10214110377313393	0.2033961668888658	0.2286855787712527	0.8235795271171517	0.8169785209666337	0.0	0.0836032188063769	0.004578686318779075	5844.272509752959
-10514.414297109859	0.20131301791538384	0.1796846504837973	0.2943551317833591	0.8337160758552804	0.9168282090410763	0.0	0.09452138176834278	0.00630814465241223	5383.268782657745
