log_likelihood	T_WGD	nuWGD	nuF	theta
-111.09000023077056	0.24756820671571456	0.32326815214094984	1.0099116399540258	5372.568708776067
-111.09455705560299	0.25659030183772746	0.32125898786193763	0.9975929908414117	5377.390011675436
-111.13551982043123	0.2713053429645535	0.310608408900308	0.9894949375632497	5395.622062052497
-111.09062608563158	0.24620992986432053	0.3243410694616302	1.0099163346906344	5371.742431696598
-111.09007742049243	0.24702474855749346	0.3236964563629927	1.0100793138809996	5372.103240227838
-111.09406358165234	0.25626478057283364	0.32079709060932465	0.9998336971237594	5376.775754031605
-111.09283718073152	0.23920809349841504	0.32611523464407904	1.0212938847958903	5366.659338863792
-111.09622200005492	0.25874457514416527	0.3194256325497344	0.9966335422332047	5380.2220862132035
-111.09811016038657	0.24767536433249157	0.3200000766802183	1.016693830536333	5374.298977842725
-111.09029852543972	0.2481825316049843	0.3235335118362493	1.009272382682142	5371.57029482034
