log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-588.8206255755317	0.2728057055282183	0.30702652418251275	0.2662101726426175	0.9346731688881529	0.0	5944.675553708478
-588.74383835091	0.2975908939544757	0.30045669340972286	0.28523673460429055	0.9429054279697845	0.0	5902.7014656209385
-589.3096955542106	0.3312190693105815	0.2930860749858462	0.3111126474979512	0.9552377212532634	0.0	5837.057547521406
-597.4792399626873	0.12305711124163894	0.35427815034253796	0.13593458609048614	0.8875515629271185	0.0	6185.424519239829
-588.7284358129551	0.2871223698096434	0.3037529338294315	0.2773174939404355	0.9394324444433201	0.0	5918.779255969895
-588.7280219947116	0.2881743323698485	0.3029535686307035	0.27801322780409377	0.9395678945010617	0.0	5919.324915101953
-588.7257978569958	0.2911443396956503	0.30264415067559675	0.28029917284087363	0.9410064656724524	0.0	5911.702020810728
-588.7256777683208	0.2910572808192426	0.3027230222403224	0.2802740547279592	0.9409877696501765	0.0	5911.549420865627
-588.7258993019778	0.2913101496149273	0.3026720458068421	0.28050504952492683	0.9409157793913037	0.0	5911.400451967456
-588.7259004500813	0.29032491871182736	0.3025344419082917	0.27965473179127	0.9405241566177219	0.0	5914.613298933168
