log_likelihood	T_WGD	TF	nuWGD	nuF	H	theta
-572.5453495482425	0.29325334609634796	0.29177089082095503	0.2871266727278368	0.9526785603250163	0.0	5877.272442244524
-572.5451928378034	0.2922105862231603	0.292053269363934	0.2863607195541654	0.9523747392449886	0.0	5878.759368120716
-572.7983496468075	0.26437973444831075	0.3006769561934531	0.2646751738042278	0.9439731606842515	0.0	5918.976472447727
-572.5768559328651	0.30279270996165086	0.28913147297819225	0.29443449988816367	0.9561958241680233	0.0	5860.9162194895025
-572.545172230055	0.29248417029138984	0.29184745089817793	0.2865703660244699	0.9524475671237078	0.0	5878.731905830801
-572.5453192305619	0.29291396266301495	0.2918872543066523	0.28685849023292154	0.9525510511636696	0.0	5877.819399784332
-572.551807562521	0.2881897589599055	0.29332021490142185	0.28319723364984983	0.9514581839130353	0.0	5883.900085006239
-572.554857462326	0.2983288012359506	0.2901499307708974	0.29099336357391703	0.954334886961123	0.0	5869.843839309808
-572.5476703770541	0.28980383206693777	0.2928032791543058	0.28444449322532367	0.9515170913362534	0.0	5882.765608388912
-572.6869603970837	0.27136356341335915	0.2982050699256739	0.26995782087000725	0.945445866629724	0.0	5912.12119781538
