trees_file,optimization_file,log_likelihood,theta,eps,T_WGD,T_WGD_uncert,T_WGD_true,nu,nu_uncert,nu_true,H,H_uncert,H_true,theta_uncert,theta_true
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep0.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep0.txt,-306.8419597281944,52179.06644425016,0.01,0.3264070752180224,0.03643730473570199,30,0.0565142885313662,0.0014946984179442734,0.75,0.0,,0.002,647.2270498151487,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep0.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep0.txt,-306.8419597281944,52179.06644425016,0.001,0.3264070752180224,0.03638117951690582,30,0.0565142885313662,0.0014892149614997234,0.75,0.0,,0.002,645.672606519391,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep0.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep0.txt,-306.8419597281944,52179.06644425016,0.0001,0.3264070752180224,0.036315099930339,30,0.0565142885313662,0.0014906565649631903,0.75,0.0,,0.002,645.7088994893172,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep1.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep1.txt,-258.3711822265616,4621.308522231533,0.01,24.470736328799727,0.15979392742412557,30,0.6552460846283001,0.008637011578232072,0.75,0.0,,0.002,22.579472758232097,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep1.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep1.txt,-258.3711822265616,4621.308522231533,0.001,24.470736328799727,0.19722882563771757,30,0.6552460846283001,0.010216574206708157,0.75,0.0,,0.002,29.887073602343865,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep1.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep1.txt,-258.3711822265616,4621.308522231533,0.0001,24.470736328799727,0.8838491971363911,30,0.6552460846283001,0.012818495937724876,0.75,0.0,,0.002,136.18556382442932,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep10.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep10.txt,-2293.265514810885,5709.054982798983,0.01,19.24043528537802,0.24311271763440467,30,0.5997267196115371,0.029477364455132878,0.75,0.0,,0.002,57.86439988136916,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep10.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep10.txt,-2293.265514810885,5709.054982798983,0.001,19.24043528537802,0.09819001914191777,30,0.5997267196115371,0.029788681185316867,0.75,0.0,,0.002,42.975980955448364,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep10.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep10.txt,-2293.265514810885,5709.054982798983,0.0001,19.24043528537802,0.8350894237025551,30,0.5997267196115371,0.008090288262849589,0.75,0.0,,0.002,188.87557138938902,
/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/msprime_tree_sequences/allo_2epoch/params3/allo_2epoch_T30_nu0.75_H0.002_master42_rep11.trees,/xdisk/rgutenk/sgibbon/dadi_msprime_pipeline/dadi_inference_results/allo_2epoch/params3/Folded_nested/optimization_allo_2epoch_T30_nu0.75_H0.002_master42_rep11.txt,-896.4203999357017,2380.055316138386,0.01,49.48559783705624,1.1178801731666506,30,1.3201580903930594,0.04407292666062753,0.75,0.0,,0.002,50.809821234009206,
