log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-1585.8496887695476	0.477580718426738	0.28344837792055255	0.4035206643266546	1.0550093040007693	0.0	0.002549877473019653	5347.213252198287
-1586.1374906343963	0.3145813204062232	0.3257827535248783	0.29282183057377204	0.9997856021215726	0.0	0.00214802465493075	5585.985177344309
-1592.0385562967772	0.23627051939410865	0.33909434118750603	0.23315798013529812	0.9730353771259403	0.0	0.0016992864650268395	5726.651578555574
-1676.376345229267	0.10396941859041764	0.3594306389123194	0.11260319084228813	0.9232488493335013	0.0	0.007187576144855768	6016.515764759841
-1666.8808872121763	0.09742163489734129	0.4336663841382049	0.10841114541116988	0.9285714539159374	0.0	0.006451106644347955	5814.9172128114715
-1747.7644080393816	0.11603326009991781	0.41238543788925475	0.1267489918985405	0.9389726084428132	0.0	0.011112696537191546	5807.405057909601
-1644.4095522156872	0.1247162105988754	0.36204570636993627	0.13290023224673475	0.9281386756281931	0.0	0.0056938459320858975	5962.389481449135
-1587.7004780844743	0.33370827991540547	0.323975648932273	0.3081413234646612	1.0236128226085273	0.0	0.0028946735077544426	5503.150976570491
-1584.2879606287843	0.4351772211347271	0.28941888991666653	0.37756841081993114	1.0428809477266388	0.0	0.002491302659623592	5411.6953220323985
-1598.8550347775144	0.17947650078022118	0.34860420332597836	0.1835499301929925	0.9519567175670416	0.0	0.001993432798108056	5846.080921339567
-1691.3460508879193	0.11696091123875339	0.2857532509018091	0.12484079503432975	0.8860770240735961	0.0	0.004982189048843745	6343.032009517109
-1590.935256132526	0.5501509764756248	0.26244090295762146	0.44716532494483413	1.0901975617186455	0.0	0.002795589368813297	5235.377904238636
-1598.9626095564986	0.18801075686188184	0.33702374113084477	0.1916799397960443	0.943665203098007	0.0	0.001455090468605409	5885.6248595822635
-1601.9499229383603	0.15700602820505055	0.3609264799466418	0.1644734972066048	0.9395271078607184	0.0	0.0017084301781234007	5878.064395013195
-1596.034289326727	0.19848185393304116	0.3503877849076134	0.20134037025905813	0.960333520678112	0.0	0.001988455125553243	5786.2059894570375
-1585.0388677227857	0.35027497456437096	0.3121264881016149	0.3202319951382859	1.0224109525019922	0.0	0.002133147670879288	5513.195926021279
