log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-1700.1986696699998	0.2395826679538622	0.31993027695638276	0.23738159155467445	0.9277592169655341	0.0	0.0020451816391446886	5986.54103376268
-1782.5761232210878	0.048781688303742486	0.47760136247294743	0.057867127495875186	0.8879674455864303	0.0	0.005601726898108239	6001.397398172513
-1739.1394175382434	0.1182203312180727	0.35611572242174233	0.12919992553584364	0.8968203794417485	0.0	0.004644893298914895	6168.242137665039
-1693.380751550036	0.3632125658140467	0.2955944229505602	0.3302188943593595	0.9716753666246913	0.0	0.0022633607968089377	5750.710213962743
-1720.4392561512145	0.09428690929932486	0.3766053969766833	0.1073535649367541	0.883543597100457	0.0	0.0014129042844402756	6181.251019229658
-1694.5886255790197	0.31844778975367477	0.3058783098743348	0.2984843568857161	0.9571291753586331	0.0	0.002073211642848303	5825.30999677995
-1698.6433551670787	0.2520965260065031	0.326491468249917	0.24804926632304947	0.936123893850059	0.0	0.002029288712915509	5924.613706672381
-1694.2122740488492	0.4325487221273168	0.2765821239574359	0.37714933980017284	0.9982997281987728	0.0	0.0022307732122372245	5636.090587438156
-1702.9740816010303	0.22859634289914316	0.3122595299189648	0.227414470011104	0.9227247764168217	0.0	0.0017270715083892605	6042.518162625807
-1698.8688685588727	0.2528362748822573	0.3214438820370288	0.24850436649979088	0.9381302591198507	0.0	0.0018307451196298823	5931.571414608195
