log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-1133.3277891342955	0.20657115459951625	0.15180917613308398	0.2810036410230915	0.862778825104265	0.8106124750866004	0.0	0.08986655881664217	5512.937517934555
-1134.5391195898874	0.23923139191652967	0.12072248038567573	0.2850561295462839	0.8559578069032194	0.7920349697676546	0.0	0.0888062343118439	5503.6338063202975
-1132.9244032920956	0.19000005806277	0.16688218577612957	0.2799118404978316	0.8653791290475861	0.8158634967997689	0.0	0.08868838494375515	5519.861475268355
-1133.3535586382886	0.20748171525093598	0.15113387221899174	0.28198477347463835	0.8628981837139958	0.8114974656910967	0.0	0.08911845975383824	5509.7193198800405
-1132.6740160303548	0.16494769832031048	0.1896837538066709	0.2706458144651431	0.8771704630096456	0.8288314943988889	0.0	0.08971186837274352	5530.209402165177
-1132.2666720894717	0.1451932344728255	0.20823735886219522	0.2751021085461662	0.868715420507567	0.8294894103963693	0.0	0.08805851123112357	5539.062821852559
-1133.482660453442	0.20282671445797312	0.15567947488478748	0.2719294180725436	0.8839420140379964	0.8154481640589172	0.0	0.09322504456685624	5508.664082079657
-1133.0391560020933	0.12913723140323533	0.21728813201434283	0.25525189236136914	0.8985018213325933	0.820552678872553	0.0	0.08976778074206941	5581.008039965265
-1132.1340586912181	0.11835088277842909	0.23321890867059555	0.27321142846623664	0.8703243305995555	0.8358656122265299	0.0	0.08714788675155566	5548.121248841077
-1135.4804731047234	0.2601102082030555	0.10222805073989448	0.28348523478698323	0.8626454791321646	0.7746965367627916	0.0	0.09285810923395493	5492.312133785786
