log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-1110.8670777611396	0.24705021431892996	0.12837540138690218	0.32204097414412736	0.79790142974404	0.8702246987061095	0.0	0.08545887386246749	5391.69272790832
-1110.385395256683	0.22236744128106462	0.14967543514433554	0.3111679635762045	0.8045425647375226	0.873553981884671	0.0	0.08703686474832827	5414.13957988901
-1110.8325325648352	0.24764172486991834	0.12128787786638842	0.2955333646988513	0.824791248895976	0.8483671803904325	0.0	0.08860840552825801	5432.7131123277495
-1110.5852501226632	0.22936492923721113	0.140495718055624	0.31224983518137656	0.7949710613145091	0.8680429504489089	0.0	0.08421051288185256	5427.210675602768
-1110.1825567472886	0.19258196747630205	0.1769254590836052	0.3048198145059789	0.8111622250293006	0.8819663049362003	0.0	0.08653706399565665	5425.7988332170735
-1110.2502505638408	0.14566279488344616	0.21681956547078635	0.2901827082416247	0.8274740748968824	0.8802234128870472	0.0	0.08427649480299405	5463.096905899277
-1110.4405868871613	0.2369296009608325	0.13475259663867986	0.30821004443719086	0.8091459754603452	0.8663390356076273	0.0	0.08689242629687396	5414.879693206489
-1109.9014549374003	0.10755071192491858	0.25705737990460314	0.29869687828023184	0.8166113876953024	0.8929070226235598	0.0	0.08406774287976737	5450.76796844287
-1111.4871489517377	0.23545016874851257	0.1310669225210309	0.3062843375306486	0.7843719857767234	0.850684259399095	0.0	0.09221026936810066	5460.568367739891
-1109.9539755854466	0.11021206764889739	0.25600630333520197	0.3044424548033025	0.8070706520954776	0.8954947340807372	0.0	0.08495318823162255	5443.833633665579
