log_likelihood	T_WGD	T_dip	nuB	nuF	nu_dip	m12	m21	theta
-1157.642921013556	0.16023484101408839	0.1948815810834674	0.25927805371269025	0.860366691299298	0.8672280031086951	0.0	0.0846468297353762	5499.366237060462
-1157.573597591796	0.03765359030548371	0.3136504380546297	0.2562175109982936	0.8616107567656595	0.8918569640410824	0.0	0.08384034186707585	5515.0339827675225
-1159.412131141324	0.26622980731126156	0.09736680366787565	0.266496592079193	0.8588597131956553	0.8368834122895631	0.0	0.08895238199179555	5446.972962888399
-1157.410453912101	0.10179249571772722	0.25151515514761297	0.2571980578209551	0.8620713961264161	0.8813449325808682	0.0	0.08470621403373477	5507.393847434338
-1157.4249886863047	0.11447173645828852	0.23936544369650886	0.258169064422494	0.8600703871124263	0.8792250713138838	0.0	0.08442283409224978	5505.3181740428145
-1158.6134676482936	0.2325823601308652	0.1288758598678184	0.2689759703167023	0.8480578080532613	0.8517633004863455	0.0	0.08685878889665917	5463.973021218049
-1158.0607133594353	0.20203136167771346	0.15684518918189766	0.2643777484835656	0.8554493378624294	0.860548795483709	0.0	0.08578260205676472	5477.594476422677
-1157.5092662333554	0.04953710862191888	0.30144664404582877	0.25461753279831884	0.8645921373767194	0.8885201987191808	0.0	0.0839347599963338	5517.9710258439245
-1158.4977414336254	0.22716163469965178	0.13351909105366963	0.2677364311364526	0.8505266829759839	0.8530972946063341	0.0	0.08665163921983704	5467.259676732628
-1157.4538733082263	0.12509183523430661	0.22886874481089825	0.25629966617623046	0.864457291108706	0.87645527617125	0.0	0.0855379854994267	5504.9786954956335
