log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-546.0401081995037	0.30734422880429385	0.29364026574141816	0.2952024316087945	0.9619576749047563	0.0	0.0023236898903954977	5833.814705452896
-599.4349988653843	0.23981545120341358	0.42814219899353934	0.24633656008226534	0.9789544940808721	0.0	0.005098310705950663	5556.892691319411
-544.8346971434098	0.43848079368340476	0.27194613170305687	0.3875721424200779	1.0253255320323997	0.0	0.0027073949450372803	5547.974318616267
-544.2104416395732	0.35243742615346596	0.2911244191200325	0.3292516042406469	0.9807184221845159	0.0	0.00242918210009529	5723.87825858841
-552.7120979717565	0.21367169273812187	0.329978993126681	0.22083873402374024	0.9322445567538472	0.0	0.002172682710968975	5954.092421380538
-572.9122582464627	0.23053425491464247	0.326561535709442	0.2340847577627356	0.9355947975487634	0.0	0.0052963157689514045	5931.803096416937
-571.2811134230615	0.11659204715693702	0.3987167357726226	0.1328265534237854	0.9144435459592549	0.0	0.0024359559626743904	5967.230599800309
-558.9918417861917	0.15796771837291193	0.3404751682284976	0.1716859758580505	0.910547137475747	0.0	0.0018407154343003708	6071.626276527683
-701.365734726606	0.04517088823527031	0.26218677417161906	0.05287515448123631	0.8301563436070549	0.0	0.004147758074613934	6829.777760388908
-552.5442683031531	0.21482627226361858	0.3282173327706625	0.2218742856165479	0.9326400711717697	0.0	0.002129942225694904	5955.787854354784
-568.9375420506952	0.09002174788283171	0.3679099116214913	0.10375347058331662	0.8912144429307678	0.0	0.0020026991577143756	6165.1244219241025
-549.3517340894246	0.309347068041129	0.3109257336614881	0.29981217368645413	0.968507077109836	0.0	0.0034692815853964065	5759.088263841198
-544.8120231094969	0.46390478374708966	0.26455955799628034	0.40429643094911716	1.02348219990002	0.0	0.0026780540550644582	5536.027078746542
-549.1807398515473	0.2546707705358015	0.3125519182543694	0.25474651592629627	0.9470843920918868	0.0	0.002043955415056794	5898.631579761904
-561.065223458653	0.14256961999320192	0.34329277066723823	0.15631855785888119	0.9082980668131098	0.0	0.0019116249039382363	6097.764325342787
-543.7209512859445	0.41992952298454644	0.2725179232771555	0.3748975825413206	1.0037266077296243	0.0	0.0026663215332536445	5623.606305822882
-544.6050432819803	0.42325388210145587	0.28031606196199055	0.37913949407256	1.0170731449825827	0.0	0.002796301651457626	5562.217322146219
-546.7123313895084	0.5023094258315847	0.26203031215245065	0.4258884489137607	1.0429492638566131	0.0	0.002996372411796494	5452.703623811907
-556.346384572774	0.18427725932860614	0.33542966495707566	0.19663614291532874	0.9125351860781967	0.0	0.002087896656864955	6036.214907915829
-564.1649644140502	0.12031068077680375	0.3597858537286981	0.1352153064243594	0.9038637159990393	0.0	0.0020597723467636947	6098.035687633692
-543.653455203462	0.4011287997668443	0.27896757787063875	0.3628215897512281	0.9971786807108779	0.0	0.0025393743837451056	5647.2257420576225
-544.7076288194141	0.3344940369901042	0.29355727743418836	0.3157816546136822	0.9728592307278842	0.0	0.002466161463006457	5764.560276058988
-545.7156752983351	0.31255975992680457	0.2976030629552673	0.3008385820894812	0.9607656775158231	0.0	0.002386689596912621	5813.725684451425
-543.8380814880284	0.36992125660430264	0.2848938820218654	0.34094787413885985	0.9850449836102858	0.0	0.0025250007775298633	5706.388584108735
