log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-554.3555505588594	0.33882927033037535	0.2987052505463908	0.3215654006751761	0.9552041207814288	0.0	0.0023714682282666433	5752.044832173299
-554.3521821143128	0.3350106873866054	0.2989486031813806	0.31706374456080433	0.9577526275839615	0.0	0.002279531150473499	5754.562317428363
-554.12867816719	0.3627623356541516	0.2860729730803865	0.3367071276066695	0.9650226132933304	0.0	0.001966622806030282	5730.325087971282
-554.5482011970921	0.47128380891415916	0.26639563697533364	0.40851692826223795	1.0052301317771803	0.0	0.0025881888840560297	5532.987292981489
-559.6995480658468	0.24255466537168258	0.32470577616682156	0.2469025706938559	0.9241794050016	0.0	0.002035178467687083	5910.047343619889
-558.2404836358987	0.2634902982719474	0.31941743768192077	0.2636309475103187	0.929294608698215	0.0	0.0019496903666683238	5879.356521596338
-555.8206485265525	0.30477146925238985	0.31317612382361015	0.29565891637701963	0.9488266236630096	0.0	0.0023304562737531936	5782.183840705904
-566.6881088656082	0.2983105708313608	0.3192077577429593	0.28785808555712117	0.9394436947189131	0.0	0.0041436693189106436	5809.607297384362
-561.7225083898404	0.22234276345976778	0.3244562401813394	0.2292753569599681	0.9253385470395519	0.0	0.001831912763914522	5939.401651451503
-560.3149802407116	0.2346629768412495	0.32746110125548117	0.24043430535329477	0.9255686534063113	0.0	0.002026032041926018	5910.215493368799
