log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-559.1544109006054	0.3744143014862835	0.2913090018458491	0.3385471648381899	0.9721731075786328	0.0	0.0031133511119116864	5708.3397140435345
-567.0733992938624	0.2534120166573911	0.3207273630456876	0.2511278766335206	0.9283688216958966	0.0	0.0024352182210954487	5917.640334251852
-563.5958501300807	0.28975568800368634	0.3161017725402565	0.27918635582858986	0.944085315064988	0.0	0.0027659055540176234	5833.82265862188
-568.8654247757845	0.2831450631854204	0.3345944190336365	0.2750604340918862	0.936651248153713	0.0	0.003931014847911963	5815.099320071883
-563.3903896688214	0.2945227007216925	0.31878971446045906	0.2836070068558421	0.9511296431754024	0.0	0.0030209486100069606	5798.65794149449
-584.2098054039172	0.2594711919713713	0.3702661780691466	0.2678969534799269	0.9583013710531374	0.0	0.004491033953776882	5674.421970921125
-559.2700724129531	0.49204953559738096	0.2755278342937292	0.4144230213795326	1.0070451735497923	0.0	0.003302677492623929	5503.62857078457
-577.3438272464193	0.16178923609162021	0.35375896546177815	0.17304720530017115	0.9064753280016313	0.0	0.0024608760718341153	6029.882581245929
-567.0658262079147	0.2505945215272805	0.33031128713949154	0.24903161674714028	0.940829846663547	0.0	0.0027023481114226322	5860.973068203313
-600.464006744347	0.19676772404797477	0.3394315065717396	0.2029585392279031	0.9033511957447097	0.0	0.006058309336778781	6029.6448808119685
-563.1320866424098	0.2959717518591746	0.31681779820461636	0.28385200217141315	0.9484199799018226	0.0	0.002890771828575902	5811.355834091377
-558.0684198618767	0.4247716538498203	0.2884037901397675	0.3736548300307244	0.9949654407494494	0.0	0.0030832256512557713	5586.391345058949
-576.5083677926834	0.16958913959541053	0.3479424930026806	0.1805728026677194	0.9042068761817906	0.0	0.002284920832895784	6038.887818513785
-559.3529013386992	0.36538958107501235	0.29768746855402134	0.3337366677074484	0.969400563062172	0.0	0.0030307103780893093	5708.028541204491
-630.7643602907303	0.09871736614477544	0.488958771834783	0.11155691824916854	0.9437140564463423	0.0	0.0021071687601487946	5702.37809704493
-558.4891592143458	0.3927953733798851	0.2913756904174727	0.3521945649762499	0.9825688967100737	0.0	0.0031891199134701726	5653.569089116516
-595.208067314859	0.15756107086132803	0.3690683911098636	0.16565857783891244	0.9102108682566225	0.0	0.005108355013638729	5999.482533433673
-572.9706918560805	0.1959450673444497	0.34380479170258876	0.20352410719387856	0.9199490631495311	0.0	0.00270542093167256	5965.013580036161
-563.9262400994088	0.28720043965925884	0.32407054017494236	0.27752995619664256	0.9488609414628784	0.0	0.0027424951146948996	5803.165731391412
-570.882204051253	0.21513837296248728	0.3454132670172857	0.22015269510376184	0.9292585565270288	0.0	0.0025883533839958883	5905.319183977263
-559.4434191593007	0.36274603459357174	0.29650258067944607	0.33185532416927294	0.9739609146141116	0.0	0.0028608681490318003	5703.205760589372
-558.4088503975013	0.4409589018908178	0.2888044840615645	0.3852734324481124	1.0026739090073125	0.0	0.0030203542016321973	5542.65177377794
